Stock_ID,Branch_ID,updated_status,updated_date,arrival_date
STK000099,BRN000010,Verified,2023-08-03,2023-07-11
STK001495,BRN000007,Verified,2022-02-28,2022-02-05
STK000371,BRN000016,Pending,2025-06-30,2025-06-11
STK001446,BRN000009,Verified,2023-02-19,2023-02-16
STK001316,BRN000018,Updated,2022-10-02,2022-09-19
STK000734,BRN000019,Pending,2025-08-14,2025-07-26
STK000550,BRN000003,Verified,2022-01-15,2022-01-02
STK000530,BRN000010,Pending,2022-09-22,2022-08-29
STK000102,BRN000001,Verified,2022-04-09,2022-03-20
STK000176,BRN000001,Updated,2022-09-04,2022-08-19
STK000791,BRN000020,Verified,2024-10-06,2024-09-10
STK000779,BRN000020,Pending,2022-01-14,2021-12-24
STK001020,BRN000020,Pending,2022-12-03,2022-11-28
STK001373,BRN000016,Updated,2022-09-29,2022-09-20
STK001051,BRN000014,Verified,2025-07-08,2025-07-01
STK000049,BRN000012,Verified,2022-04-28,2022-04-03
STK000122,BRN000004,Verified,2024-12-24,2024-12-10
STK001308,BRN000015,Updated,2025-02-20,2025-01-31
STK001127,BRN000009,Pending,2025-11-02,2025-11-01
STK000419,BRN000008,Verified,2024-12-22,2024-12-05
STK000002,BRN000017,Verified,2022-01-18,2022-01-04
STK000314,BRN000020,Updated,2023-12-29,2023-12-04
STK001170,BRN000009,Pending,2023-10-08,2023-09-20
STK001181,BRN000002,Verified,2024-01-06,2023-12-23
STK000656,BRN000006,Verified,2024-03-11,2024-03-09
STK001450,BRN000002,Verified,2023-06-30,2023-06-01
STK000624,BRN000018,Pending,2025-04-02,2025-03-06
STK000998,BRN000018,Pending,2024-10-29,2024-10-15
STK000006,BRN000011,Pending,2023-12-23,2023-11-30
STK001325,BRN000001,Updated,2024-12-10,2024-11-20
STK000299,BRN000015,Updated,2023-06-28,2023-05-29
STK000357,BRN000005,Verified,2022-04-13,2022-03-20
STK000574,BRN000004,Pending,2023-06-16,2023-06-14
STK001135,BRN000001,Pending,2023-05-07,2023-05-03
STK001079,BRN000019,Pending,2025-09-23,2025-09-11
STK000059,BRN000002,Verified,2024-10-03,2024-09-23
STK000459,BRN000010,Updated,2023-11-22,2023-11-18
STK001212,BRN000012,Pending,2025-07-28,2025-07-04
STK000430,BRN000013,Pending,2023-08-18,2023-08-04
STK001487,BRN000009,Updated,2022-12-25,2022-11-27
STK000965,BRN000016,Pending,2023-05-09,2023-04-13
STK000364,BRN000010,Verified,2024-10-24,2024-10-18
STK001372,BRN000014,Pending,2024-02-20,2024-01-29
STK000502,BRN000007,Verified,2022-07-13,2022-07-11
STK001292,BRN000011,Verified,2023-03-08,2023-02-21
STK000069,BRN000020,Verified,2023-10-08,2023-10-05
STK000208,BRN000015,Pending,2024-10-10,2024-09-18
STK000703,BRN000007,Pending,2022-01-09,2022-01-08
STK001186,BRN000009,Pending,2024-02-23,2024-02-07
STK000487,BRN000018,Verified,2022-01-22,2022-01-02
STK000953,BRN000010,Pending,2025-05-27,2025-05-24
STK001006,BRN000020,Pending,2023-08-19,2023-08-01
STK001379,BRN000010,Verified,2024-01-13,2024-01-10
STK001269,BRN000009,Verified,2022-01-20,2022-01-02
STK001258,BRN000018,Verified,2023-08-04,2023-07-10
STK000316,BRN000010,Updated,2025-03-14,2025-03-09
STK000682,BRN000005,Pending,2025-08-28,2025-08-22
STK000960,BRN000014,Verified,2024-03-22,2024-03-05
STK000114,BRN000006,Verified,2024-11-01,2024-10-22
STK001451,BRN000017,Verified,2022-10-12,2022-10-08
STK001324,BRN000009,Updated,2022-01-22,2022-01-05
STK000585,BRN000013,Updated,2023-12-31,2023-12-25
STK000661,BRN000018,Pending,2022-03-01,2022-02-23
STK000947,BRN000003,Verified,2025-06-06,2025-05-18
STK000360,BRN000009,Pending,2025-08-20,2025-07-26
STK001437,BRN000020,Pending,2023-04-16,2023-03-29
STK000924,BRN000002,Pending,2022-01-30,2022-01-13
STK000357,BRN000001,Updated,2022-12-07,2022-11-09
STK001162,BRN000018,Pending,2023-08-04,2023-07-31
STK000418,BRN000019,Pending,2024-04-11,2024-03-28
STK000011,BRN000006,Updated,2023-04-14,2023-04-02
STK000076,BRN000010,Verified,2024-09-04,2024-08-17
STK000035,BRN000016,Updated,2025-11-03,2025-11-02
STK000061,BRN000013,Pending,2025-09-05,2025-09-03
STK001289,BRN000015,Updated,2025-04-09,2025-04-06
STK001360,BRN000001,Updated,2025-12-31,2025-12-16
STK000325,BRN000001,Pending,2025-10-27,2025-10-12
STK001268,BRN000015,Pending,2025-05-15,2025-05-08
STK000696,BRN000005,Verified,2022-02-22,2022-02-16
STK000820,BRN000007,Updated,2023-07-01,2023-06-26
STK001464,BRN000005,Updated,2024-04-08,2024-04-03
STK000504,BRN000011,Updated,2025-05-08,2025-05-01
STK001117,BRN000001,Updated,2023-07-04,2023-06-28
STK000881,BRN000013,Updated,2023-07-16,2023-07-05
STK000587,BRN000013,Pending,2025-04-12,2025-03-16
STK000712,BRN000018,Verified,2024-06-17,2024-06-14
STK000872,BRN000001,Updated,2025-09-29,2025-09-16
STK001235,BRN000002,Pending,2022-08-21,2022-08-06
STK001499,BRN000015,Pending,2022-09-14,2022-08-25
STK000190,BRN000017,Pending,2025-05-10,2025-04-16
STK001146,BRN000015,Pending,2025-08-30,2025-08-20
STK001424,BRN000001,Pending,2022-06-17,2022-05-31
STK001163,BRN000003,Pending,2025-09-06,2025-08-08
STK000993,BRN000020,Pending,2024-04-16,2024-03-19
STK000511,BRN000014,Pending,2023-01-16,2023-01-10
STK001403,BRN000020,Verified,2023-01-12,2022-12-28
STK000459,BRN000001,Updated,2024-08-17,2024-08-11
STK001464,BRN000003,Pending,2024-05-24,2024-05-16
STK000531,BRN000020,Verified,2024-07-25,2024-07-10
STK000021,BRN000001,Verified,2023-09-12,2023-09-10
STK001168,BRN000015,Verified,2023-08-08,2023-07-21
STK000855,BRN000005,Pending,2022-02-28,2022-02-13
STK000313,BRN000003,Updated,2022-09-09,2022-09-06
STK000213,BRN000017,Verified,2025-06-25,2025-06-18
STK000974,BRN000010,Verified,2023-03-01,2023-01-30
STK000573,BRN000006,Verified,2023-10-23,2023-10-14
STK001479,BRN000015,Pending,2022-11-16,2022-11-05
STK001495,BRN000003,Updated,2022-02-06,2022-01-19
STK000331,BRN000018,Updated,2025-04-04,2025-03-29
STK000698,BRN000013,Verified,2022-10-05,2022-09-14
STK000182,BRN000020,Pending,2023-11-19,2023-11-01
STK001056,BRN000019,Pending,2023-06-10,2023-05-18
STK000688,BRN000017,Verified,2024-02-03,2024-01-24
STK001277,BRN000005,Pending,2025-10-13,2025-09-29
STK000073,BRN000005,Updated,2025-11-29,2025-11-12
STK000332,BRN000014,Pending,2022-07-13,2022-06-16
STK000080,BRN000019,Pending,2022-01-13,2022-01-03
STK001185,BRN000002,Updated,2024-01-11,2024-01-09
STK000996,BRN000011,Verified,2023-10-03,2023-09-11
STK001211,BRN000016,Verified,2024-07-13,2024-06-24
STK000112,BRN000004,Pending,2023-06-20,2023-06-11
STK000684,BRN000007,Updated,2023-11-10,2023-11-07
STK001292,BRN000019,Updated,2022-05-15,2022-04-28
STK000369,BRN000003,Verified,2025-11-22,2025-11-08
STK001342,BRN000015,Verified,2024-04-14,2024-04-02
STK000457,BRN000006,Pending,2024-09-22,2024-09-17
STK001354,BRN000008,Pending,2024-03-07,2024-03-02
STK001143,BRN000010,Verified,2023-03-25,2023-03-21
STK000617,BRN000003,Verified,2022-11-01,2022-10-15
STK001180,BRN000020,Updated,2025-03-11,2025-02-11
STK000424,BRN000018,Pending,2024-08-19,2024-08-12
STK000756,BRN000006,Updated,2022-11-10,2022-10-26
STK000993,BRN000001,Pending,2023-11-11,2023-10-14
STK001305,BRN000014,Updated,2025-05-20,2025-05-05
STK000678,BRN000015,Verified,2022-07-08,2022-06-30
STK000499,BRN000003,Updated,2024-08-08,2024-08-07
STK000675,BRN000009,Updated,2023-03-01,2023-02-15
STK000147,BRN000010,Verified,2025-12-05,2025-11-26
STK000054,BRN000012,Pending,2023-11-16,2023-11-13
STK000192,BRN000001,Pending,2024-04-24,2024-04-21
STK000367,BRN000015,Updated,2025-03-31,2025-03-03
STK000340,BRN000012,Pending,2025-04-13,2025-04-11
STK001281,BRN000020,Updated,2022-11-21,2022-10-24
STK001419,BRN000001,Updated,2023-11-14,2023-10-30
STK001164,BRN000002,Updated,2022-08-29,2022-08-23
STK000776,BRN000020,Verified,2022-08-22,2022-08-19
STK000098,BRN000018,Updated,2025-12-31,2025-12-25
STK001361,BRN000004,Pending,2022-04-05,2022-03-11
STK001048,BRN000002,Updated,2025-04-05,2025-03-24
STK000732,BRN000017,Updated,2025-05-02,2025-04-16
STK000886,BRN000012,Pending,2022-07-02,2022-06-18
STK001070,BRN000018,Updated,2022-01-12,2021-12-25
STK000253,BRN000004,Pending,2025-02-26,2025-02-03
STK000203,BRN000017,Pending,2024-05-07,2024-04-25
STK000359,BRN000016,Pending,2024-03-31,2024-03-22
STK001376,BRN000015,Verified,2023-05-13,2023-05-07
STK001135,BRN000005,Pending,2023-11-28,2023-10-31
STK000344,BRN000010,Verified,2023-08-18,2023-07-31
STK001067,BRN000011,Updated,2023-06-17,2023-05-21
STK001314,BRN000012,Updated,2023-12-04,2023-11-21
STK001488,BRN000013,Verified,2024-03-29,2024-03-08
STK001109,BRN000015,Updated,2022-08-06,2022-07-17
STK000377,BRN000009,Updated,2022-12-27,2022-12-11
STK000591,BRN000015,Pending,2023-04-19,2023-03-20
STK000033,BRN000013,Pending,2023-09-13,2023-09-03
STK000995,BRN000006,Pending,2023-09-01,2023-08-11
STK001316,BRN000003,Updated,2024-12-02,2024-11-04
STK000079,BRN000020,Verified,2024-08-06,2024-07-07
STK000782,BRN000015,Verified,2024-02-23,2024-01-27
STK001350,BRN000013,Updated,2024-06-03,2024-06-02
STK000754,BRN000002,Pending,2023-06-24,2023-06-08
STK000456,BRN000007,Updated,2023-04-25,2023-04-16
STK001341,BRN000008,Verified,2023-01-15,2023-01-08
STK000223,BRN000001,Updated,2024-05-23,2024-04-24
STK001087,BRN000014,Updated,2023-05-08,2023-04-26
STK000242,BRN000010,Pending,2025-04-09,2025-04-04
STK001259,BRN000018,Verified,2022-10-14,2022-10-09
STK000813,BRN000006,Verified,2025-11-29,2025-11-09
STK000299,BRN000002,Verified,2024-12-08,2024-12-05
STK001108,BRN000018,Updated,2023-02-10,2023-01-14
STK000194,BRN000006,Pending,2024-11-02,2024-10-29
STK000868,BRN000013,Verified,2024-05-25,2024-05-09
STK001345,BRN000006,Updated,2025-11-10,2025-10-23
STK001481,BRN000006,Updated,2022-11-27,2022-11-02
STK000854,BRN000018,Pending,2025-09-25,2025-09-10
STK000145,BRN000014,Pending,2022-01-29,2022-01-13
STK000470,BRN000002,Pending,2024-05-14,2024-05-12
STK000392,BRN000016,Pending,2022-10-05,2022-09-11
STK000614,BRN000007,Pending,2023-08-09,2023-07-22
STK000747,BRN000014,Updated,2025-02-03,2025-02-02
STK000082,BRN000020,Updated,2025-11-30,2025-11-11
STK000571,BRN000017,Pending,2022-03-28,2022-03-19
STK000336,BRN000013,Pending,2024-11-05,2024-10-14
STK000234,BRN000005,Updated,2022-11-28,2022-11-08
STK000500,BRN000005,Updated,2022-10-24,2022-10-14
STK000428,BRN000002,Pending,2023-06-11,2023-06-04
STK000155,BRN000016,Updated,2022-11-16,2022-11-10
STK001288,BRN000008,Pending,2024-07-14,2024-06-27
STK001295,BRN000004,Verified,2025-09-04,2025-08-19
STK000574,BRN000017,Updated,2022-01-09,2022-01-05
STK000612,BRN000015,Updated,2023-03-13,2023-03-05
STK001413,BRN000010,Updated,2022-04-20,2022-04-19
STK000509,BRN000008,Verified,2025-10-27,2025-10-16
STK001274,BRN000004,Updated,2023-10-20,2023-09-23
STK000396,BRN000019,Pending,2023-08-22,2023-07-24
STK000633,BRN000006,Updated,2025-10-23,2025-10-13
STK000900,BRN000012,Updated,2022-09-28,2022-09-24
STK000529,BRN000012,Pending,2024-04-26,2024-04-09
STK000953,BRN000005,Updated,2024-12-19,2024-11-27
STK001441,BRN000007,Updated,2024-09-22,2024-09-14
STK001086,BRN000011,Pending,2024-06-12,2024-05-17
STK000697,BRN000013,Pending,2022-01-10,2021-12-17
STK000875,BRN000018,Pending,2022-07-18,2022-06-21
STK000488,BRN000004,Pending,2025-01-20,2025-01-14
STK000250,BRN000004,Pending,2025-04-30,2025-04-14
STK000996,BRN000014,Pending,2025-08-27,2025-08-10
STK000873,BRN000020,Verified,2023-12-11,2023-11-13
STK001449,BRN000004,Verified,2022-12-11,2022-11-24
STK000122,BRN000014,Updated,2024-04-22,2024-04-12
STK001351,BRN000012,Verified,2022-06-13,2022-05-20
STK001302,BRN000010,Verified,2022-10-22,2022-10-21
STK000250,BRN000018,Pending,2025-11-09,2025-10-13
STK000607,BRN000011,Updated,2022-01-22,2021-12-24
STK000035,BRN000015,Updated,2024-03-23,2024-03-18
STK000032,BRN000003,Updated,2024-05-27,2024-05-14
STK000395,BRN000018,Verified,2022-02-12,2022-01-26
STK001219,BRN000004,Updated,2024-07-08,2024-06-10
STK000957,BRN000018,Verified,2025-12-01,2025-11-27
STK001182,BRN000005,Verified,2022-05-21,2022-05-20
STK001099,BRN000001,Verified,2023-02-13,2023-01-27
STK001460,BRN000014,Updated,2025-05-02,2025-04-06
STK000533,BRN000016,Updated,2024-12-25,2024-12-10
STK001483,BRN000001,Pending,2023-04-20,2023-04-05
STK000482,BRN000013,Updated,2024-02-04,2024-01-13
STK001080,BRN000005,Pending,2022-05-06,2022-04-17
STK000806,BRN000013,Pending,2023-04-09,2023-03-19
STK000103,BRN000015,Updated,2022-08-04,2022-07-16
STK000583,BRN000009,Updated,2022-12-06,2022-11-29
STK001485,BRN000001,Pending,2022-05-21,2022-04-29
STK000422,BRN000015,Updated,2022-04-19,2022-04-13
STK000402,BRN000013,Verified,2025-04-21,2025-03-23
STK000358,BRN000016,Verified,2024-09-18,2024-09-01
STK001127,BRN000020,Updated,2022-07-20,2022-07-02
STK000490,BRN000002,Pending,2022-02-24,2022-01-29
STK001023,BRN000010,Pending,2022-02-28,2022-02-08
STK000030,BRN000011,Updated,2025-01-26,2025-01-20
STK000418,BRN000015,Verified,2022-06-14,2022-05-26
STK000620,BRN000020,Pending,2022-10-27,2022-10-13
STK000473,BRN000015,Pending,2023-03-21,2023-03-15
STK000368,BRN000007,Updated,2022-03-06,2022-03-04
STK001100,BRN000012,Updated,2023-03-04,2023-02-22
STK001320,BRN000010,Verified,2022-01-26,2021-12-28
STK000244,BRN000008,Pending,2024-05-18,2024-04-30
STK000785,BRN000004,Updated,2023-10-03,2023-09-25
STK001184,BRN000014,Verified,2024-02-14,2024-02-02
STK000449,BRN000018,Updated,2022-08-11,2022-07-19
STK001021,BRN000020,Verified,2024-11-02,2024-10-26
STK000558,BRN000002,Pending,2024-03-31,2024-03-25
STK001018,BRN000017,Verified,2024-09-20,2024-09-11
STK001349,BRN000014,Pending,2022-03-24,2022-03-19
STK001230,BRN000010,Verified,2024-10-17,2024-10-06
STK001311,BRN000010,Verified,2023-03-20,2023-03-09
STK000968,BRN000006,Pending,2023-01-26,2023-01-11
STK000393,BRN000002,Updated,2022-01-20,2021-12-28
STK001029,BRN000015,Updated,2025-08-07,2025-07-15
STK001063,BRN000014,Pending,2024-01-09,2023-12-10
STK000449,BRN000013,Updated,2024-07-16,2024-07-01
STK000064,BRN000020,Updated,2025-07-21,2025-07-08
STK000975,BRN000003,Updated,2023-11-29,2023-11-13
STK000470,BRN000003,Verified,2025-01-28,2025-01-25
STK001376,BRN000006,Updated,2022-01-10,2022-01-05
STK000997,BRN000020,Pending,2025-11-15,2025-11-10
STK000402,BRN000016,Pending,2025-06-04,2025-05-21
STK001421,BRN000002,Pending,2024-03-05,2024-02-10
STK001399,BRN000013,Updated,2023-03-07,2023-02-08
STK000122,BRN000019,Pending,2023-04-20,2023-04-19
STK000251,BRN000009,Verified,2024-07-22,2024-06-29
STK001194,BRN000012,Pending,2025-05-16,2025-04-19
STK000429,BRN000008,Verified,2022-03-26,2022-03-18
STK001437,BRN000015,Verified,2022-09-23,2022-09-09
STK000311,BRN000020,Pending,2024-10-24,2024-10-08
STK000631,BRN000018,Pending,2025-03-02,2025-03-01
STK000284,BRN000017,Verified,2024-07-20,2024-06-20
STK000388,BRN000018,Pending,2024-07-15,2024-07-01
STK001142,BRN000007,Pending,2022-10-31,2022-10-02
STK000654,BRN000019,Updated,2023-06-13,2023-06-10
STK001249,BRN000014,Verified,2025-03-30,2025-03-05
STK000467,BRN000004,Updated,2025-09-08,2025-08-27
STK001157,BRN000017,Verified,2025-12-12,2025-12-05
STK001216,BRN000005,Pending,2024-06-26,2024-06-23
STK001287,BRN000010,Pending,2025-01-29,2025-01-22
STK000792,BRN000004,Pending,2024-09-01,2024-08-27
STK001167,BRN000012,Verified,2023-07-12,2023-06-19
STK000620,BRN000008,Pending,2024-11-17,2024-10-29
STK001421,BRN000018,Verified,2024-09-21,2024-09-04
STK000789,BRN000007,Updated,2023-08-24,2023-08-04
STK000056,BRN000004,Verified,2023-12-06,2023-12-05
STK000635,BRN000019,Updated,2023-07-15,2023-06-27
STK000548,BRN000018,Verified,2023-04-27,2023-04-18
STK001328,BRN000005,Pending,2025-10-16,2025-10-08
STK000898,BRN000014,Pending,2022-02-04,2022-01-07
STK001109,BRN000012,Verified,2024-05-02,2024-04-06
STK000343,BRN000005,Updated,2023-03-29,2023-03-02
STK000471,BRN000019,Pending,2023-12-22,2023-12-16
STK001436,BRN000007,Verified,2025-06-12,2025-06-02
STK000839,BRN000001,Updated,2025-06-04,2025-05-05
STK001238,BRN000004,Verified,2024-07-12,2024-07-08
STK000344,BRN000013,Updated,2024-12-31,2024-12-15
STK001333,BRN000005,Pending,2024-05-21,2024-05-11
STK001081,BRN000016,Pending,2025-05-02,2025-04-30
STK000398,BRN000004,Updated,2025-09-17,2025-08-18
STK000329,BRN000019,Updated,2024-11-17,2024-10-31
STK000678,BRN000010,Verified,2024-11-19,2024-10-22
STK000315,BRN000003,Updated,2023-03-02,2023-03-01
STK000289,BRN000006,Updated,2023-02-14,2023-02-06
STK000853,BRN000002,Updated,2025-07-29,2025-07-09
STK000881,BRN000019,Pending,2023-04-23,2023-04-06
STK000728,BRN000002,Updated,2023-09-16,2023-08-24
STK000653,BRN000016,Verified,2022-02-27,2022-02-14
STK001080,BRN000013,Updated,2024-11-26,2024-11-01
STK000433,BRN000020,Updated,2025-05-02,2025-04-11
STK001010,BRN000004,Verified,2024-08-26,2024-08-25
STK001026,BRN000003,Pending,2024-06-12,2024-06-01
STK001371,BRN000013,Updated,2023-04-09,2023-04-01
STK000324,BRN000019,Pending,2023-02-14,2023-01-21
STK001427,BRN000002,Updated,2025-11-11,2025-11-04
STK000430,BRN000004,Verified,2024-09-15,2024-09-10
STK001042,BRN000020,Pending,2022-05-15,2022-04-27
STK001152,BRN000004,Updated,2022-07-30,2022-07-01
STK000299,BRN000007,Updated,2023-02-18,2023-02-16
STK001235,BRN000020,Pending,2022-07-05,2022-06-26
STK001266,BRN000016,Pending,2025-06-04,2025-05-14
STK001347,BRN000014,Pending,2024-08-08,2024-07-31
STK001456,BRN000020,Pending,2025-03-23,2025-03-22
STK001152,BRN000020,Updated,2023-06-16,2023-05-29
STK000216,BRN000008,Pending,2022-04-10,2022-04-06
STK000878,BRN000009,Verified,2023-06-29,2023-06-26
STK000804,BRN000002,Pending,2022-11-09,2022-10-17
STK000930,BRN000007,Verified,2023-11-29,2023-11-13
STK001133,BRN000002,Pending,2024-03-28,2024-03-24
STK000878,BRN000020,Updated,2024-05-11,2024-05-06
STK000556,BRN000006,Verified,2022-11-27,2022-10-29
STK000100,BRN000019,Pending,2025-12-21,2025-12-18
STK000137,BRN000005,Updated,2024-01-22,2024-01-15
STK000405,BRN000015,Pending,2023-06-25,2023-06-16
STK000215,BRN000015,Updated,2023-12-17,2023-12-04
STK000821,BRN000015,Updated,2023-03-25,2023-03-17
STK000053,BRN000020,Pending,2025-12-29,2025-12-24
STK000923,BRN000005,Verified,2022-12-15,2022-11-23
STK000114,BRN000009,Pending,2024-05-11,2024-05-10
STK000205,BRN000018,Pending,2025-10-05,2025-10-03
STK001208,BRN000017,Verified,2023-09-20,2023-08-31
STK000767,BRN000014,Updated,2025-11-20,2025-10-29
STK000446,BRN000017,Verified,2023-05-11,2023-04-30
STK000974,BRN000002,Pending,2024-12-10,2024-11-16
STK000379,BRN000015,Pending,2024-11-22,2024-11-20
STK000526,BRN000012,Updated,2025-07-15,2025-06-15
STK000771,BRN000004,Pending,2025-08-25,2025-08-05
STK000696,BRN000009,Pending,2024-01-22,2024-01-11
STK001377,BRN000012,Pending,2025-02-20,2025-02-10
STK000718,BRN000010,Updated,2023-05-21,2023-05-02
STK000751,BRN000008,Pending,2024-01-18,2023-12-30
STK001355,BRN000002,Updated,2023-03-08,2023-02-17
STK000482,BRN000005,Updated,2024-09-27,2024-09-26
STK000848,BRN000008,Verified,2024-05-18,2024-05-17
STK000667,BRN000011,Verified,2024-03-14,2024-02-13
STK000951,BRN000002,Pending,2024-10-11,2024-09-19
STK000117,BRN000010,Updated,2024-05-22,2024-05-09
STK000190,BRN000014,Updated,2023-10-05,2023-10-03
STK000945,BRN000016,Updated,2022-04-02,2022-03-03
STK000867,BRN000016,Updated,2024-11-22,2024-11-19
STK001005,BRN000016,Updated,2025-04-02,2025-03-14
STK000171,BRN000002,Verified,2023-11-09,2023-10-22
STK000046,BRN000003,Verified,2023-01-25,2023-01-10
STK001022,BRN000018,Pending,2022-07-05,2022-06-08
STK000429,BRN000009,Pending,2024-07-19,2024-07-14
STK001038,BRN000006,Pending,2023-06-04,2023-05-22
STK000640,BRN000020,Updated,2025-07-04,2025-06-24
STK000559,BRN000007,Verified,2023-06-29,2023-06-19
STK000938,BRN000006,Verified,2025-08-16,2025-07-25
STK000386,BRN000011,Verified,2023-08-23,2023-07-31
STK000908,BRN000011,Verified,2022-08-06,2022-07-27
STK000650,BRN000009,Updated,2025-09-16,2025-08-26
STK000345,BRN000006,Updated,2024-02-17,2024-01-24
STK000188,BRN000010,Updated,2024-09-23,2024-09-21
STK000906,BRN000015,Verified,2022-03-11,2022-03-01
STK001143,BRN000013,Pending,2025-10-27,2025-10-04
STK001232,BRN000013,Verified,2024-10-09,2024-09-19
STK000635,BRN000002,Verified,2022-05-04,2022-05-01
STK000972,BRN000003,Pending,2022-12-03,2022-11-19
STK000777,BRN000019,Verified,2022-08-28,2022-08-17
STK001213,BRN000019,Pending,2022-03-08,2022-02-10
STK001381,BRN000012,Verified,2022-09-18,2022-09-16
STK000469,BRN000014,Pending,2024-08-31,2024-08-03
STK000629,BRN000010,Updated,2022-04-29,2022-04-09
STK000837,BRN000019,Verified,2025-11-02,2025-10-26
STK000488,BRN000008,Verified,2025-12-27,2025-12-18
STK000527,BRN000012,Verified,2025-11-19,2025-11-09
STK000649,BRN000018,Pending,2023-12-02,2023-11-28
STK000515,BRN000013,Updated,2024-07-23,2024-06-28
STK001500,BRN000009,Updated,2023-10-26,2023-10-25
STK000044,BRN000007,Verified,2022-03-14,2022-02-14
STK001357,BRN000019,Verified,2023-06-15,2023-06-12
STK001036,BRN000001,Pending,2022-06-29,2022-06-20
STK001039,BRN000015,Updated,2023-11-01,2023-10-14
STK001114,BRN000019,Pending,2023-02-20,2023-01-28
STK000377,BRN000018,Pending,2025-09-03,2025-08-28
STK000981,BRN000003,Pending,2023-10-04,2023-10-02
STK000850,BRN000011,Pending,2024-11-12,2024-10-30
STK000737,BRN000003,Pending,2022-02-04,2022-01-19
STK000060,BRN000015,Updated,2022-10-06,2022-09-28
STK000456,BRN000002,Pending,2025-12-02,2025-11-20
STK001375,BRN000002,Verified,2022-03-02,2022-02-01
STK001485,BRN000013,Verified,2022-07-11,2022-06-28
STK000126,BRN000004,Pending,2024-07-23,2024-07-13
STK001430,BRN000019,Updated,2024-01-15,2024-01-14
STK000033,BRN000002,Verified,2025-07-30,2025-07-17
STK001003,BRN000003,Updated,2023-02-13,2023-01-15
STK001354,BRN000003,Updated,2025-01-04,2025-01-01
STK000858,BRN000003,Verified,2024-01-23,2024-01-18
STK000356,BRN000013,Updated,2025-12-20,2025-12-02
STK000748,BRN000004,Pending,2023-09-30,2023-09-28
STK000860,BRN000016,Pending,2025-11-27,2025-11-21
STK000922,BRN000001,Updated,2024-12-28,2024-12-06
STK000307,BRN000010,Verified,2025-07-31,2025-07-11
STK000063,BRN000003,Pending,2024-06-09,2024-05-11
STK001045,BRN000019,Updated,2024-09-21,2024-09-01
STK001388,BRN000012,Verified,2023-02-02,2023-01-28
STK001115,BRN000010,Pending,2023-02-16,2023-01-25
STK000044,BRN000003,Updated,2022-05-20,2022-04-26
STK001450,BRN000011,Verified,2024-06-23,2024-06-13
STK001462,BRN000020,Verified,2023-05-04,2023-05-01
STK000556,BRN000013,Verified,2024-03-22,2024-03-13
STK001158,BRN000015,Pending,2022-06-27,2022-06-23
STK000343,BRN000020,Updated,2023-11-04,2023-10-20
STK000310,BRN000005,Pending,2023-07-03,2023-06-27
STK000164,BRN000020,Verified,2025-05-22,2025-04-27
STK001454,BRN000001,Pending,2022-05-08,2022-04-20
STK000205,BRN000011,Updated,2022-09-21,2022-09-11
STK001052,BRN000006,Updated,2024-04-10,2024-04-03
STK001182,BRN000015,Updated,2024-04-02,2024-03-18
STK000146,BRN000010,Verified,2022-03-23,2022-03-02
STK000194,BRN000002,Verified,2024-06-05,2024-05-07
STK001031,BRN000020,Updated,2024-05-22,2024-04-24
STK000422,BRN000008,Verified,2022-02-23,2022-02-07
STK000265,BRN000006,Updated,2025-01-27,2025-01-15
STK000889,BRN000016,Updated,2023-05-25,2023-05-16
STK001139,BRN000012,Updated,2023-07-27,2023-07-01
