Customer_account_ID,Order_ID,Place_Date,Place_Status
CST000457,ORD005829,2025-04-23,Confirmed
CST002791,ORD005830,2024-10-07,Confirmed
CST000409,ORD005831,2025-08-13,Pending
CST002490,ORD005832,2025-10-20,Delivered
CST000124,ORD005833,2023-01-29,Delivered
CST002259,ORD005834,2024-05-17,Cancelled
CST002539,ORD005835,2025-06-04,Processing
CST002222,ORD005836,2025-06-29,Pending
CST000036,ORD005837,2025-06-12,Delivered
CST000519,ORD005838,2023-06-11,Confirmed
CST002082,ORD005839,2023-02-19,Confirmed
CST002184,ORD005840,2024-10-21,Shipped
CST001557,ORD005841,2024-03-05,Pending
CST000271,ORD005842,2023-02-18,Processing
CST001269,ORD005843,2023-10-28,Pending
CST002922,ORD005844,2023-07-03,Processing
CST001234,ORD005845,2025-08-12,Shipped
CST002506,ORD005846,2024-05-04,Confirmed
CST001282,ORD005847,2025-11-26,Shipped
CST000721,ORD005848,2024-06-20,Delivered
CST000758,ORD005849,2024-05-07,Confirmed
CST000891,ORD005850,2023-09-10,Processing
CST001479,ORD005851,2023-03-27,Confirmed
CST001335,ORD005852,2025-03-16,Cancelled
CST002153,ORD005853,2024-12-13,Processing
CST000167,ORD005854,2024-08-02,Confirmed
CST001785,ORD005855,2022-04-27,Pending
CST001464,ORD005856,2022-08-29,Cancelled
CST000430,ORD005857,2024-08-05,Confirmed
CST002908,ORD005858,2024-04-09,Processing
CST000857,ORD005859,2022-08-08,Shipped
CST001124,ORD005860,2025-11-20,Pending
CST001091,ORD005861,2023-02-15,Shipped
CST002649,ORD005862,2024-05-21,Shipped
CST002360,ORD005863,2023-03-07,Confirmed
CST001350,ORD005864,2025-12-29,Pending
CST001728,ORD005865,2025-12-28,Delivered
CST000026,ORD005866,2023-11-30,Confirmed
CST001543,ORD005867,2024-10-02,Pending
CST001208,ORD005868,2024-08-22,Cancelled
CST002601,ORD005869,2024-11-25,Delivered
CST002811,ORD005870,2023-04-16,Cancelled
CST001559,ORD005871,2022-11-14,Delivered
CST000796,ORD005872,2024-09-09,Confirmed
CST000145,ORD005873,2025-04-13,Cancelled
CST000219,ORD005874,2023-06-28,Shipped
CST001617,ORD005875,2022-10-22,Delivered
CST000708,ORD005876,2023-03-06,Processing
CST000650,ORD005877,2022-08-26,Cancelled
CST001060,ORD005878,2023-10-29,Cancelled
CST001539,ORD005879,2023-03-16,Cancelled
CST002716,ORD005880,2025-04-09,Cancelled
CST000863,ORD005881,2024-01-31,Pending
CST001098,ORD005882,2022-09-02,Processing
CST001114,ORD005883,2024-10-22,Confirmed
CST001370,ORD005884,2025-05-19,Shipped
CST001686,ORD005885,2025-01-21,Processing
CST001756,ORD005886,2024-08-04,Shipped
CST001873,ORD005887,2025-02-21,Delivered
CST001104,ORD005888,2023-05-01,Processing
CST002917,ORD005889,2023-01-24,Confirmed
CST002056,ORD005890,2024-04-22,Confirmed
CST001815,ORD005891,2022-02-03,Processing
CST001449,ORD005892,2024-01-21,Delivered
CST002488,ORD005893,2024-12-25,Shipped
CST002067,ORD005894,2022-06-28,Processing
CST001166,ORD005895,2023-07-01,Confirmed
CST001449,ORD005896,2024-08-22,Confirmed
CST000748,ORD005897,2022-10-13,Shipped
CST001810,ORD005898,2025-04-07,Confirmed
CST000266,ORD005899,2024-08-26,Processing
CST002357,ORD005900,2022-10-23,Cancelled
CST001125,ORD005901,2024-09-29,Pending
CST002204,ORD005902,2024-09-10,Delivered
CST002509,ORD005903,2025-03-02,Confirmed
CST001261,ORD005904,2025-01-13,Shipped
CST002933,ORD005905,2023-04-11,Pending
CST001112,ORD005906,2024-10-15,Processing
CST002705,ORD005907,2022-10-04,Confirmed
CST002146,ORD005908,2025-01-10,Processing
CST001733,ORD005909,2025-10-17,Processing
CST000358,ORD005910,2024-02-19,Processing
CST000883,ORD005911,2023-04-15,Cancelled
CST002902,ORD005912,2022-12-10,Delivered
CST001596,ORD005913,2024-10-11,Confirmed
CST000244,ORD005914,2024-12-08,Cancelled
CST002010,ORD005915,2024-10-27,Processing
CST002866,ORD005916,2023-02-01,Cancelled
CST002269,ORD005917,2025-10-12,Cancelled
CST002968,ORD005918,2022-08-01,Delivered
CST002499,ORD005919,2022-11-09,Shipped
CST001559,ORD005920,2022-07-08,Cancelled
CST000503,ORD005921,2024-04-20,Processing
CST002606,ORD005922,2025-04-27,Pending
CST000255,ORD005923,2025-10-05,Delivered
CST002563,ORD005924,2025-06-29,Confirmed
CST002580,ORD005925,2023-02-04,Cancelled
CST000074,ORD005926,2025-11-23,Processing
CST001739,ORD005927,2023-04-07,Delivered
CST002427,ORD005928,2023-08-24,Cancelled
CST002999,ORD005929,2022-08-20,Confirmed
CST001902,ORD005930,2023-05-29,Shipped
CST002216,ORD005931,2024-03-31,Shipped
CST001230,ORD005932,2023-01-14,Pending
CST001467,ORD005933,2025-03-29,Delivered
CST002505,ORD005934,2022-06-08,Processing
CST002894,ORD005935,2022-01-27,Cancelled
CST002345,ORD005936,2023-01-06,Pending
CST002497,ORD005937,2023-05-20,Cancelled
CST001355,ORD005938,2023-08-06,Pending
CST000366,ORD005939,2023-04-04,Cancelled
CST002267,ORD005940,2022-12-31,Cancelled
CST002078,ORD005941,2022-02-05,Processing
CST001283,ORD005942,2024-12-29,Cancelled
CST000363,ORD005943,2022-05-30,Processing
CST002810,ORD005944,2023-04-08,Shipped
CST001891,ORD005945,2024-09-10,Pending
CST002861,ORD005946,2025-11-13,Delivered
CST000370,ORD005947,2024-11-18,Cancelled
CST002683,ORD005948,2023-03-05,Pending
CST000857,ORD005949,2022-10-24,Delivered
CST000167,ORD005950,2025-07-05,Shipped
CST000373,ORD005951,2025-09-14,Shipped
CST000671,ORD005952,2024-07-11,Pending
CST001331,ORD005953,2022-10-29,Delivered
CST002383,ORD005954,2024-11-24,Pending
CST002041,ORD005955,2024-07-23,Shipped
CST001147,ORD005956,2022-01-19,Cancelled
CST000541,ORD005957,2023-10-13,Cancelled
CST000990,ORD005958,2024-05-10,Pending
CST001612,ORD005959,2025-09-11,Pending
CST001301,ORD005960,2024-11-06,Cancelled
CST002896,ORD005961,2023-01-28,Confirmed
CST000131,ORD005962,2023-03-31,Processing
CST001809,ORD005963,2024-07-24,Cancelled
CST000697,ORD005964,2023-09-10,Processing
CST002993,ORD005965,2024-12-10,Cancelled
CST002416,ORD005966,2024-10-25,Processing
CST001059,ORD005967,2022-06-22,Confirmed
CST002819,ORD005968,2024-01-04,Pending
CST002681,ORD005969,2024-02-04,Pending
CST001269,ORD005970,2024-03-12,Processing
CST002370,ORD005971,2023-09-21,Delivered
CST001194,ORD005972,2024-06-04,Shipped
CST000184,ORD005973,2023-12-07,Shipped
CST001229,ORD005974,2023-09-30,Shipped
CST002577,ORD005975,2023-06-27,Processing
CST000966,ORD005976,2023-05-19,Shipped
CST000779,ORD005977,2024-11-16,Processing
CST001821,ORD005978,2024-01-09,Pending
CST001436,ORD005979,2023-02-13,Pending
CST001628,ORD005980,2022-06-18,Cancelled
CST001020,ORD005981,2023-07-20,Pending
CST002265,ORD005982,2025-11-17,Processing
CST001185,ORD005983,2023-01-14,Shipped
CST002408,ORD005984,2023-07-15,Delivered
CST001668,ORD005985,2024-04-17,Cancelled
CST002652,ORD005986,2022-07-30,Pending
CST000203,ORD005987,2024-11-20,Delivered
CST001358,ORD005988,2025-02-06,Shipped
CST000766,ORD005989,2022-07-25,Confirmed
CST000604,ORD005990,2024-04-22,Confirmed
CST002497,ORD005991,2025-05-18,Processing
CST001984,ORD005992,2022-04-07,Pending
CST001227,ORD005993,2024-07-18,Cancelled
CST002367,ORD005994,2022-11-12,Shipped
CST001938,ORD005995,2025-12-07,Pending
CST002270,ORD005996,2025-01-18,Processing
CST001650,ORD005997,2024-05-13,Shipped
CST002701,ORD005998,2025-12-06,Pending
CST002860,ORD005999,2022-06-29,Cancelled
CST000440,ORD006000,2025-02-02,Cancelled
CST000351,ORD006001,2022-10-12,Processing
CST002172,ORD006002,2023-09-25,Shipped
CST002153,ORD006003,2024-12-04,Shipped
CST001878,ORD006004,2022-09-04,Confirmed
CST002095,ORD006005,2024-12-28,Pending
CST000706,ORD006006,2022-12-14,Confirmed
CST000665,ORD006007,2024-08-24,Pending
CST002164,ORD006008,2025-09-24,Confirmed
CST002527,ORD006009,2025-05-12,Pending
CST000749,ORD006010,2025-02-05,Cancelled
CST001016,ORD006011,2023-12-24,Delivered
CST002466,ORD006012,2022-05-11,Cancelled
CST000880,ORD006013,2022-07-08,Shipped
CST001262,ORD006014,2025-10-20,Pending
CST002412,ORD006015,2023-09-07,Cancelled
CST001917,ORD006016,2023-12-14,Confirmed
CST000281,ORD006017,2025-10-04,Cancelled
CST000216,ORD006018,2025-04-18,Shipped
CST000005,ORD006019,2024-03-29,Delivered
CST000709,ORD006020,2022-10-26,Confirmed
CST002025,ORD006021,2023-08-26,Cancelled
CST001047,ORD006022,2022-11-19,Cancelled
CST002238,ORD006023,2022-12-02,Pending
CST001560,ORD006024,2022-07-01,Cancelled
CST001903,ORD006025,2022-11-03,Processing
CST001951,ORD006026,2024-06-13,Cancelled
CST000814,ORD006027,2023-11-17,Shipped
CST002883,ORD006028,2024-01-26,Shipped
CST002055,ORD006029,2022-12-25,Processing
CST000606,ORD006030,2024-04-05,Delivered
CST000561,ORD006031,2022-10-20,Processing
CST001070,ORD006032,2024-05-24,Confirmed
CST000580,ORD006033,2022-07-22,Confirmed
CST001853,ORD006034,2023-12-21,Shipped
CST001795,ORD006035,2025-11-15,Confirmed
CST002353,ORD006036,2025-07-26,Delivered
CST001807,ORD006037,2023-11-24,Cancelled
CST002168,ORD006038,2023-02-24,Confirmed
CST000766,ORD006039,2022-09-08,Pending
CST002576,ORD006040,2024-10-21,Processing
CST002065,ORD006041,2022-11-17,Confirmed
CST000542,ORD006042,2022-12-18,Confirmed
CST000787,ORD006043,2022-06-19,Cancelled
CST001363,ORD006044,2022-08-30,Delivered
CST001529,ORD006045,2024-02-11,Processing
CST001570,ORD006046,2022-09-02,Processing
CST002414,ORD006047,2023-09-26,Delivered
CST001455,ORD006048,2023-10-18,Shipped
CST002471,ORD006049,2023-03-18,Delivered
CST001547,ORD006050,2023-11-30,Pending
CST000715,ORD006051,2024-07-26,Processing
CST001220,ORD006052,2024-02-13,Processing
CST001246,ORD006053,2022-08-11,Processing
CST002824,ORD006054,2022-03-12,Delivered
CST002139,ORD006055,2023-06-15,Shipped
CST001761,ORD006056,2023-05-29,Confirmed
CST002890,ORD006057,2025-05-26,Pending
CST002590,ORD006058,2022-04-25,Shipped
CST000366,ORD006059,2023-08-17,Processing
CST002932,ORD006060,2022-01-23,Processing
CST002648,ORD006061,2025-05-15,Cancelled
CST000750,ORD006062,2024-05-29,Cancelled
CST002082,ORD006063,2024-08-04,Pending
CST001086,ORD006064,2023-10-18,Shipped
CST000582,ORD006065,2023-01-15,Shipped
CST001246,ORD006066,2023-03-15,Confirmed
CST002413,ORD006067,2022-06-10,Processing
CST002709,ORD006068,2025-05-11,Pending
CST001836,ORD006069,2023-10-13,Delivered
CST001958,ORD006070,2025-06-13,Delivered
CST002102,ORD006071,2023-06-27,Cancelled
CST000989,ORD006072,2024-06-26,Confirmed
CST000997,ORD006073,2025-07-18,Shipped
CST001370,ORD006074,2023-04-19,Delivered
CST001777,ORD006075,2025-04-06,Delivered
CST002276,ORD006076,2024-08-07,Cancelled
CST001697,ORD006077,2024-09-24,Shipped
CST000220,ORD006078,2022-03-01,Processing
CST000038,ORD006079,2024-06-27,Delivered
CST002510,ORD006080,2024-03-18,Confirmed
CST002158,ORD006081,2024-08-31,Pending
CST002069,ORD006082,2024-02-10,Pending
CST000704,ORD006083,2022-10-05,Pending
CST001961,ORD006084,2025-10-25,Delivered
CST001730,ORD006085,2025-11-02,Shipped
CST002988,ORD006086,2023-06-22,Processing
CST001773,ORD006087,2025-01-03,Pending
CST002604,ORD006088,2023-10-22,Pending
CST000737,ORD006089,2022-03-25,Pending
CST000076,ORD006090,2022-09-14,Processing
CST000486,ORD006091,2022-10-04,Processing
CST000988,ORD006092,2023-08-02,Confirmed
CST002166,ORD006093,2024-06-02,Cancelled
CST002243,ORD006094,2024-11-20,Processing
CST001390,ORD006095,2023-08-07,Delivered
CST002765,ORD006096,2022-01-07,Pending
CST001165,ORD006097,2024-12-14,Cancelled
CST000022,ORD006098,2025-11-10,Confirmed
CST000093,ORD006099,2023-04-22,Delivered
CST001952,ORD006100,2025-09-07,Shipped
CST001913,ORD006101,2024-11-12,Shipped
CST002019,ORD006102,2025-04-02,Processing
CST001561,ORD006103,2024-11-13,Delivered
CST001803,ORD006104,2023-12-13,Processing
CST001105,ORD006105,2023-12-19,Confirmed
CST000121,ORD006106,2023-12-26,Confirmed
CST002331,ORD006107,2023-08-15,Pending
CST000785,ORD006108,2023-01-06,Delivered
CST000677,ORD006109,2025-10-20,Pending
CST000752,ORD006110,2023-04-02,Shipped
CST002829,ORD006111,2023-12-24,Cancelled
CST001784,ORD006112,2025-09-18,Confirmed
CST002738,ORD006113,2022-10-28,Processing
CST002378,ORD006114,2023-06-28,Confirmed
CST001875,ORD006115,2023-09-15,Shipped
CST000717,ORD006116,2022-09-13,Confirmed
CST002635,ORD006117,2025-05-14,Confirmed
CST001101,ORD006118,2024-08-08,Confirmed
CST001884,ORD006119,2022-07-24,Pending
CST002504,ORD006120,2024-01-05,Confirmed
CST000838,ORD006121,2023-01-07,Confirmed
CST000850,ORD006122,2022-02-17,Cancelled
CST002253,ORD006123,2022-08-21,Processing
CST000862,ORD006124,2022-12-09,Processing
CST001036,ORD006125,2025-06-05,Shipped
CST000234,ORD006126,2023-12-13,Pending
CST001584,ORD006127,2023-09-05,Cancelled
CST001683,ORD006128,2025-09-10,Shipped
CST000882,ORD006129,2024-04-16,Confirmed
CST002575,ORD006130,2025-01-15,Pending
CST002575,ORD006131,2025-07-05,Delivered
CST000448,ORD006132,2025-03-30,Shipped
CST002257,ORD006133,2022-11-05,Processing
CST001223,ORD006134,2025-05-24,Confirmed
CST000440,ORD006135,2022-12-24,Pending
CST000513,ORD006136,2023-08-07,Processing
CST001718,ORD006137,2025-04-23,Delivered
CST002831,ORD006138,2025-05-14,Delivered
CST000069,ORD006139,2022-06-22,Shipped
CST002854,ORD006140,2024-12-09,Pending
CST002075,ORD006141,2022-03-01,Cancelled
CST001384,ORD006142,2022-08-26,Processing
CST001066,ORD006143,2025-09-27,Delivered
CST001551,ORD006144,2022-01-08,Cancelled
CST002089,ORD006145,2022-04-09,Confirmed
CST002705,ORD006146,2022-02-26,Pending
CST002867,ORD006147,2022-09-11,Shipped
CST001550,ORD006148,2024-05-05,Confirmed
CST002032,ORD006149,2023-01-13,Cancelled
CST002159,ORD006150,2025-04-14,Cancelled
CST000857,ORD006151,2023-12-01,Shipped
CST001977,ORD006152,2024-11-28,Processing
CST002484,ORD006153,2023-11-29,Delivered
CST002742,ORD006154,2025-11-08,Processing
CST000648,ORD006155,2025-02-08,Pending
CST002430,ORD006156,2024-08-07,Delivered
CST000243,ORD006157,2022-03-17,Processing
CST001856,ORD006158,2023-10-28,Delivered
CST002612,ORD006159,2023-09-24,Processing
CST002980,ORD006160,2022-12-03,Processing
CST001193,ORD006161,2025-06-28,Shipped
CST002218,ORD006162,2022-11-13,Confirmed
CST002437,ORD006163,2022-12-11,Cancelled
CST000868,ORD006164,2024-03-22,Pending
CST001585,ORD006165,2025-10-19,Confirmed
CST000253,ORD006166,2025-03-12,Cancelled
CST002726,ORD006167,2025-12-31,Pending
CST000818,ORD006168,2024-10-19,Shipped
CST002453,ORD006169,2022-11-11,Shipped
CST001273,ORD006170,2024-04-23,Pending
CST002078,ORD006171,2024-12-05,Pending
CST002449,ORD006172,2024-05-31,Confirmed
CST000186,ORD006173,2022-01-13,Cancelled
CST000143,ORD006174,2024-09-22,Delivered
CST000867,ORD006175,2022-05-21,Confirmed
CST002183,ORD006176,2022-12-29,Delivered
CST001834,ORD006177,2024-06-21,Pending
CST002322,ORD006178,2025-03-25,Delivered
CST002593,ORD006179,2022-11-30,Delivered
CST001539,ORD006180,2025-09-04,Delivered
CST001893,ORD006181,2024-11-23,Cancelled
CST000259,ORD006182,2022-11-21,Pending
CST000823,ORD006183,2024-12-02,Processing
CST002554,ORD006184,2022-02-03,Confirmed
CST001743,ORD006185,2022-03-24,Cancelled
CST002637,ORD006186,2025-10-04,Cancelled
CST002054,ORD006187,2023-12-03,Shipped
CST000208,ORD006188,2025-01-24,Shipped
CST001331,ORD006189,2023-09-17,Confirmed
CST001237,ORD006190,2025-11-27,Cancelled
CST000411,ORD006191,2024-04-22,Processing
CST000469,ORD006192,2024-07-02,Cancelled
CST001473,ORD006193,2022-11-06,Cancelled
CST002502,ORD006194,2024-06-06,Confirmed
CST000690,ORD006195,2022-10-19,Confirmed
CST000113,ORD006196,2023-11-05,Confirmed
CST001947,ORD006197,2022-06-11,Confirmed
CST000157,ORD006198,2023-09-07,Cancelled
CST002200,ORD006199,2024-01-09,Shipped
CST001784,ORD006200,2024-09-17,Shipped
CST002718,ORD006201,2025-09-12,Processing
CST001270,ORD006202,2025-08-31,Processing
CST000663,ORD006203,2025-07-28,Confirmed
CST001112,ORD006204,2025-10-18,Processing
CST000876,ORD006205,2025-05-01,Cancelled
CST000449,ORD006206,2025-02-27,Cancelled
CST000678,ORD006207,2024-09-11,Delivered
CST002874,ORD006208,2025-07-17,Processing
CST001793,ORD006209,2024-07-10,Confirmed
CST002287,ORD006210,2024-06-13,Processing
CST000547,ORD006211,2022-04-30,Confirmed
CST001801,ORD006212,2025-01-18,Processing
CST002904,ORD006213,2022-12-11,Pending
CST002025,ORD006214,2023-01-28,Processing
CST002426,ORD006215,2023-05-05,Shipped
CST000393,ORD006216,2023-09-27,Pending
CST000048,ORD006217,2022-11-06,Confirmed
CST001333,ORD006218,2023-04-13,Pending
CST002064,ORD006219,2025-10-20,Shipped
CST001294,ORD006220,2025-11-13,Cancelled
CST002554,ORD006221,2024-02-01,Processing
CST002618,ORD006222,2024-09-08,Delivered
CST001643,ORD006223,2025-08-18,Processing
CST000214,ORD006224,2023-03-19,Pending
CST001306,ORD006225,2024-09-25,Pending
CST002578,ORD006226,2025-10-16,Delivered
CST001541,ORD006227,2024-04-19,Processing
CST000057,ORD006228,2024-02-29,Pending
CST001673,ORD006229,2022-06-21,Processing
CST002275,ORD006230,2023-07-08,Pending
CST001865,ORD006231,2024-12-24,Shipped
CST002711,ORD006232,2024-03-18,Processing
CST001680,ORD006233,2023-09-18,Delivered
CST002331,ORD006234,2022-06-03,Confirmed
CST000893,ORD006235,2022-03-28,Processing
CST001240,ORD006236,2024-11-12,Processing
CST000252,ORD006237,2025-11-27,Pending
CST001100,ORD006238,2022-01-25,Processing
CST002050,ORD006239,2024-07-09,Shipped
CST001885,ORD006240,2024-04-02,Delivered
CST001354,ORD006241,2022-07-24,Processing
CST000546,ORD006242,2025-02-26,Cancelled
CST001899,ORD006243,2022-02-07,Processing
CST001684,ORD006244,2023-09-30,Delivered
CST001598,ORD006245,2025-04-01,Pending
CST001594,ORD006246,2023-10-15,Cancelled
CST000929,ORD006247,2022-11-07,Cancelled
CST002038,ORD006248,2022-11-30,Delivered
CST000058,ORD006249,2023-01-16,Cancelled
CST001117,ORD006250,2023-10-29,Processing
CST002758,ORD006251,2024-06-05,Confirmed
CST001342,ORD006252,2024-04-14,Shipped
CST002796,ORD006253,2023-09-12,Processing
CST002776,ORD006254,2025-07-31,Processing
CST001414,ORD006255,2023-06-26,Shipped
CST002173,ORD006256,2023-04-26,Confirmed
CST001748,ORD006257,2025-10-11,Confirmed
CST001505,ORD006258,2025-07-01,Pending
CST002514,ORD006259,2024-12-29,Confirmed
CST000810,ORD006260,2023-09-25,Delivered
CST000045,ORD006261,2022-05-27,Shipped
CST002807,ORD006262,2025-08-26,Confirmed
CST000306,ORD006263,2025-09-03,Pending
CST000942,ORD006264,2023-10-16,Pending
CST000791,ORD006265,2025-07-09,Cancelled
CST001673,ORD006266,2023-09-13,Cancelled
CST000913,ORD006267,2022-06-07,Pending
CST002321,ORD006268,2024-12-02,Processing
CST000857,ORD006269,2022-04-04,Shipped
CST002931,ORD006270,2023-06-06,Processing
CST001864,ORD006271,2022-03-17,Shipped
CST001419,ORD006272,2023-07-31,Pending
CST001003,ORD006273,2025-06-26,Pending
CST000682,ORD006274,2024-03-25,Delivered
CST000691,ORD006275,2024-08-30,Cancelled
CST000531,ORD006276,2023-09-21,Processing
CST002425,ORD006277,2023-10-05,Delivered
CST001329,ORD006278,2022-04-06,Cancelled
CST001373,ORD006279,2025-08-07,Confirmed
CST000467,ORD006280,2025-11-03,Pending
CST002759,ORD006281,2025-12-16,Processing
CST000220,ORD006282,2023-11-13,Processing
CST000130,ORD006283,2023-10-28,Shipped
CST002828,ORD006284,2023-10-03,Shipped
CST002116,ORD006285,2022-07-02,Processing
CST001740,ORD006286,2025-10-07,Confirmed
CST000846,ORD006287,2023-10-20,Cancelled
CST002047,ORD006288,2024-03-17,Delivered
CST002656,ORD006289,2023-05-29,Pending
CST002686,ORD006290,2024-04-27,Processing
CST002351,ORD006291,2022-10-13,Pending
CST000417,ORD006292,2024-01-23,Processing
CST000993,ORD006293,2023-12-23,Shipped
CST000362,ORD006294,2022-02-21,Confirmed
CST001610,ORD006295,2023-10-05,Processing
CST000302,ORD006296,2023-06-06,Shipped
CST002615,ORD006297,2023-04-10,Confirmed
CST002799,ORD006298,2025-06-29,Processing
CST001346,ORD006299,2023-04-13,Delivered
CST000264,ORD006300,2023-09-18,Delivered
CST002994,ORD006301,2024-08-03,Processing
CST002112,ORD006302,2025-12-16,Shipped
CST001720,ORD006303,2022-03-14,Shipped
CST002374,ORD006304,2024-04-06,Cancelled
CST001459,ORD006305,2024-04-25,Shipped
