Receipt_ID,Receipt_DateTime,Quantity,TotalPrice,ChangeDue,TAX_Rate,Payment_ID
RCP005392,2025-01-24 18:43:00,1,58053.3,0.0,0.07,PAY005392
RCP005393,2024-01-26 17:51:00,2,113326.42,50.0,0.07,PAY005393
RCP005394,2022-02-20 17:37:00,2,80299.69,0.0,0.07,PAY005394
RCP005395,2023-10-18 21:58:00,4,30599.0,0.0,0.07,PAY005395
RCP005396,2025-01-29 09:21:00,2,84295.73,100.0,0.07,PAY005396
RCP005397,2025-07-27 08:56:00,4,97133.86,0.0,0.07,PAY005397
RCP005398,2022-01-21 18:49:00,5,71374.43,0.0,0.07,PAY005398
RCP005399,2022-04-03 19:17:00,5,108335.1,0.0,0.07,PAY005399
RCP005400,2022-11-18 15:36:00,3,7799.59,100.0,0.07,PAY005400
RCP005401,2025-06-17 11:18:00,1,42783.03,0.0,0.07,PAY005401
RCP005402,2025-03-14 19:07:00,3,1687.0,500.0,0.07,PAY005402
RCP005403,2025-07-03 17:15:00,2,12493.92,100.0,0.07,PAY005403
RCP005404,2024-10-20 10:23:00,2,80109.75,100.0,0.07,PAY005404
RCP005405,2023-01-18 10:32:00,4,58471.18,0.0,0.07,PAY005405
RCP005406,2023-04-13 19:00:00,2,31680.94,200.0,0.07,PAY005406
RCP005407,2025-06-01 10:35:00,3,83244.68,100.0,0.07,PAY005407
RCP005408,2024-11-02 16:20:00,2,116504.37,50.0,0.07,PAY005408
RCP005409,2024-03-08 21:41:00,3,75579.77,200.0,0.07,PAY005409
RCP005410,2023-10-04 15:31:00,5,95050.42,0.0,0.07,PAY005410
RCP005411,2023-05-10 15:11:00,1,36650.08,100.0,0.07,PAY005411
RCP005412,2024-04-04 16:38:00,1,52054.94,0.0,0.07,PAY005412
RCP005413,2024-12-08 17:12:00,5,24193.78,50.0,0.07,PAY005413
RCP005414,2023-06-25 13:43:00,2,70874.95,0.0,0.07,PAY005414
RCP005415,2024-01-26 09:39:00,1,43277.23,200.0,0.07,PAY005415
RCP005416,2025-11-04 09:40:00,2,41165.05,0.0,0.07,PAY005416
RCP005417,2025-01-18 13:32:00,4,33354.99,50.0,0.07,PAY005417
RCP005418,2022-10-16 20:24:00,5,94380.41,0.0,0.07,PAY005418
RCP005419,2024-04-11 16:17:00,5,23456.6,100.0,0.07,PAY005419
RCP005420,2024-06-16 19:11:00,3,84086.75,500.0,0.07,PAY005420
RCP005421,2024-12-10 11:32:00,2,48841.43,200.0,0.07,PAY005421
RCP005422,2025-05-25 17:25:00,5,32302.0,50.0,0.07,PAY005422
RCP005423,2025-12-02 21:47:00,5,93580.78,0.0,0.07,PAY005423
RCP005424,2025-07-24 17:40:00,2,103540.49,100.0,0.07,PAY005424
RCP005425,2023-07-09 16:57:00,3,10078.3,0.0,0.07,PAY005425
RCP005426,2022-03-07 15:02:00,5,19503.37,500.0,0.07,PAY005426
RCP005427,2025-09-02 09:58:00,1,90720.35,100.0,0.07,PAY005427
RCP005428,2022-04-19 20:21:00,4,20576.32,0.0,0.07,PAY005428
RCP005429,2023-12-10 08:56:00,5,49637.1,100.0,0.07,PAY005429
RCP005430,2024-02-21 15:27:00,2,77711.23,0.0,0.07,PAY005430
RCP005431,2025-03-22 11:54:00,2,95253.81,0.0,0.07,PAY005431
RCP005432,2025-12-05 08:26:00,1,34853.08,0.0,0.07,PAY005432
RCP005433,2024-07-18 11:45:00,1,94673.29,100.0,0.07,PAY005433
RCP005434,2025-08-06 16:10:00,4,47633.07,50.0,0.07,PAY005434
RCP005435,2023-07-16 15:56:00,2,49484.17,50.0,0.07,PAY005435
RCP005436,2023-01-30 14:06:00,3,99449.73,0.0,0.07,PAY005436
RCP005437,2022-03-01 08:24:00,3,51921.87,0.0,0.07,PAY005437
RCP005438,2022-08-01 14:40:00,3,77818.4,100.0,0.07,PAY005438
RCP005439,2023-07-04 09:29:00,5,9447.11,0.0,0.07,PAY005439
RCP005440,2023-07-05 09:04:00,2,44802.9,0.0,0.07,PAY005440
RCP005441,2023-04-04 14:20:00,2,16569.02,0.0,0.07,PAY005441
RCP005442,2023-12-03 11:21:00,1,10877.8,500.0,0.07,PAY005442
RCP005443,2023-08-27 21:53:00,1,83531.93,50.0,0.07,PAY005443
RCP005444,2025-10-30 11:08:00,5,17656.16,0.0,0.07,PAY005444
RCP005445,2023-08-25 18:02:00,3,48296.92,0.0,0.07,PAY005445
RCP005446,2023-05-01 17:34:00,4,99798.94,50.0,0.07,PAY005446
RCP005447,2025-10-06 09:41:00,4,104501.85,500.0,0.07,PAY005447
RCP005448,2022-11-17 15:34:00,5,85730.77,100.0,0.07,PAY005448
RCP005449,2023-12-24 19:08:00,5,39404.95,0.0,0.07,PAY005449
RCP005450,2022-10-13 18:20:00,3,51127.28,500.0,0.07,PAY005450
RCP005451,2022-06-26 16:27:00,2,102958.07,500.0,0.07,PAY005451
RCP005452,2023-08-13 09:18:00,2,94486.83,500.0,0.07,PAY005452
RCP005453,2025-09-07 17:31:00,5,31447.54,500.0,0.07,PAY005453
RCP005454,2023-01-18 09:06:00,4,36310.6,100.0,0.07,PAY005454
RCP005455,2022-07-05 15:23:00,4,42201.44,0.0,0.07,PAY005455
RCP005456,2023-09-27 09:16:00,2,55442.12,0.0,0.07,PAY005456
RCP005457,2023-02-23 09:58:00,4,63041.39,500.0,0.07,PAY005457
RCP005458,2025-10-27 17:29:00,1,50927.79,50.0,0.07,PAY005458
RCP005459,2024-10-15 15:19:00,3,72726.42,200.0,0.07,PAY005459
RCP005460,2025-04-02 12:48:00,1,98345.34,50.0,0.07,PAY005460
RCP005461,2024-10-30 16:48:00,4,39671.36,50.0,0.07,PAY005461
RCP005462,2024-11-05 18:04:00,5,53244.95,50.0,0.07,PAY005462
RCP005463,2024-10-23 20:49:00,4,74556.85,50.0,0.07,PAY005463
RCP005464,2024-07-10 11:15:00,3,83831.32,0.0,0.07,PAY005464
RCP005465,2025-07-24 13:47:00,3,67463.25,200.0,0.07,PAY005465
RCP005466,2024-02-19 16:47:00,3,9793.44,500.0,0.07,PAY005466
RCP005467,2025-12-25 08:40:00,3,41769.38,500.0,0.07,PAY005467
RCP005468,2023-08-01 12:04:00,5,98957.81,100.0,0.07,PAY005468
RCP005469,2024-07-20 14:19:00,5,91422.23,100.0,0.07,PAY005469
RCP005470,2022-04-17 15:41:00,3,92838.95,100.0,0.07,PAY005470
RCP005471,2025-12-12 13:18:00,4,101126.97,0.0,0.07,PAY005471
RCP005472,2025-10-14 15:56:00,5,5454.76,50.0,0.07,PAY005472
RCP005473,2024-07-01 14:05:00,2,62128.26,50.0,0.07,PAY005473
RCP005474,2023-08-05 11:25:00,1,117520.72,500.0,0.07,PAY005474
RCP005475,2024-09-20 20:41:00,2,60352.75,0.0,0.07,PAY005475
RCP005476,2023-11-03 13:19:00,3,58064.2,0.0,0.07,PAY005476
RCP005477,2023-06-18 09:21:00,4,87270.5,0.0,0.07,PAY005477
RCP005478,2024-05-01 15:36:00,5,72607.0,100.0,0.07,PAY005478
RCP005479,2023-02-27 08:46:00,2,57496.19,500.0,0.07,PAY005479
RCP005480,2022-06-26 21:04:00,4,6464.36,200.0,0.07,PAY005480
RCP005481,2023-09-08 18:11:00,4,88576.18,0.0,0.07,PAY005481
RCP005482,2025-07-11 11:46:00,5,114764.11,0.0,0.07,PAY005482
RCP005483,2024-06-20 19:56:00,2,55115.85,100.0,0.07,PAY005483
RCP005484,2022-04-13 09:11:00,1,65296.75,0.0,0.07,PAY005484
RCP005485,2025-07-05 09:44:00,3,105477.2,200.0,0.07,PAY005485
RCP005486,2024-02-22 17:07:00,4,16199.15,0.0,0.07,PAY005486
RCP005487,2025-01-29 17:56:00,4,66637.6,0.0,0.07,PAY005487
RCP005488,2024-06-08 09:44:00,3,105931.03,0.0,0.07,PAY005488
RCP005489,2024-11-13 17:31:00,5,89712.11,0.0,0.07,PAY005489
RCP005490,2024-08-10 11:25:00,1,18323.75,500.0,0.07,PAY005490
RCP005491,2023-04-18 12:24:00,2,69435.33,500.0,0.07,PAY005491
RCP005492,2025-10-07 20:43:00,5,37313.82,200.0,0.07,PAY005492
RCP005493,2022-11-26 18:33:00,5,46514.52,500.0,0.07,PAY005493
RCP005494,2022-03-16 18:14:00,3,49721.75,0.0,0.07,PAY005494
RCP005495,2024-02-24 18:16:00,1,27733.29,500.0,0.07,PAY005495
RCP005496,2023-07-23 10:22:00,4,71260.75,200.0,0.07,PAY005496
RCP005497,2022-06-27 09:12:00,4,58224.11,0.0,0.07,PAY005497
RCP005498,2022-07-02 14:10:00,1,98182.09,50.0,0.07,PAY005498
RCP005499,2023-03-16 21:09:00,1,65985.24,50.0,0.07,PAY005499
RCP005500,2025-04-11 21:00:00,2,50765.25,0.0,0.07,PAY005500
RCP005501,2023-03-17 08:45:00,3,93244.13,200.0,0.07,PAY005501
RCP005502,2023-09-18 09:03:00,5,54528.57,50.0,0.07,PAY005502
RCP005503,2024-01-08 12:32:00,3,26554.58,200.0,0.07,PAY005503
RCP005504,2022-08-15 16:04:00,1,46771.69,200.0,0.07,PAY005504
RCP005505,2024-05-16 12:12:00,2,36909.25,50.0,0.07,PAY005505
RCP005506,2025-03-09 16:53:00,5,104280.73,50.0,0.07,PAY005506
RCP005507,2024-09-26 08:39:00,4,3376.41,50.0,0.07,PAY005507
RCP005508,2022-06-22 08:46:00,3,101855.18,50.0,0.07,PAY005508
RCP005509,2024-02-08 11:22:00,5,16997.02,200.0,0.07,PAY005509
RCP005510,2023-05-12 12:47:00,1,31852.23,50.0,0.07,PAY005510
RCP005511,2025-03-06 17:25:00,1,65635.27,0.0,0.07,PAY005511
RCP005512,2025-02-14 20:03:00,4,4053.88,100.0,0.07,PAY005512
RCP005513,2025-12-03 08:53:00,1,91623.12,0.0,0.07,PAY005513
RCP005514,2022-02-08 08:01:00,5,111746.44,50.0,0.07,PAY005514
RCP005515,2022-11-02 14:54:00,1,57210.7,500.0,0.07,PAY005515
RCP005516,2024-10-08 10:38:00,5,100797.0,200.0,0.07,PAY005516
RCP005517,2023-10-21 14:37:00,5,98059.93,0.0,0.07,PAY005517
RCP005518,2023-11-15 12:19:00,5,18893.26,0.0,0.07,PAY005518
RCP005519,2025-06-25 14:56:00,2,92827.49,50.0,0.07,PAY005519
RCP005520,2024-09-04 09:13:00,4,88635.76,500.0,0.07,PAY005520
RCP005521,2025-03-31 12:25:00,3,73484.14,50.0,0.07,PAY005521
RCP005522,2022-09-12 10:17:00,3,19349.34,50.0,0.07,PAY005522
RCP005523,2024-10-30 20:14:00,5,64499.69,200.0,0.07,PAY005523
RCP005524,2025-12-17 21:48:00,1,81111.33,0.0,0.07,PAY005524
RCP005525,2023-07-10 10:08:00,3,82607.0,0.0,0.07,PAY005525
RCP005526,2025-04-10 19:07:00,1,13998.09,500.0,0.07,PAY005526
RCP005527,2022-12-17 09:41:00,5,117418.18,0.0,0.07,PAY005527
RCP005528,2024-02-06 21:44:00,4,72058.32,500.0,0.07,PAY005528
RCP005529,2025-01-13 11:08:00,5,52983.11,0.0,0.07,PAY005529
RCP005530,2022-03-24 21:29:00,5,63894.98,0.0,0.07,PAY005530
RCP005531,2024-11-27 21:09:00,5,89228.65,0.0,0.07,PAY005531
RCP005532,2024-05-01 21:30:00,2,97500.91,50.0,0.07,PAY005532
RCP005533,2025-08-23 08:51:00,1,56176.06,200.0,0.07,PAY005533
RCP005534,2023-06-01 09:22:00,4,60488.75,0.0,0.07,PAY005534
RCP005535,2022-07-13 19:51:00,4,114484.85,50.0,0.07,PAY005535
RCP005536,2024-12-26 16:35:00,1,41576.91,0.0,0.07,PAY005536
RCP005537,2023-11-18 20:18:00,1,12803.26,500.0,0.07,PAY005537
RCP005538,2025-03-27 13:53:00,5,110560.46,0.0,0.07,PAY005538
RCP005539,2022-07-24 18:34:00,5,11631.86,0.0,0.07,PAY005539
RCP005540,2023-01-15 18:58:00,4,93077.93,0.0,0.07,PAY005540
RCP005541,2024-08-02 11:22:00,5,117290.52,500.0,0.07,PAY005541
RCP005542,2025-04-26 14:31:00,1,53828.85,100.0,0.07,PAY005542
RCP005543,2025-05-21 12:04:00,5,75677.91,0.0,0.07,PAY005543
RCP005544,2023-10-27 12:53:00,1,54784.26,0.0,0.07,PAY005544
RCP005545,2022-02-26 21:14:00,2,72276.27,50.0,0.07,PAY005545
RCP005546,2022-09-05 09:50:00,3,100034.37,500.0,0.07,PAY005546
RCP005547,2025-10-05 16:45:00,1,79431.35,0.0,0.07,PAY005547
RCP005548,2024-11-07 15:38:00,5,61163.26,0.0,0.07,PAY005548
RCP005549,2023-11-28 16:20:00,5,22470.16,50.0,0.07,PAY005549
RCP005550,2022-06-16 12:26:00,3,11113.67,0.0,0.07,PAY005550
RCP005551,2024-02-04 17:16:00,4,112478.58,200.0,0.07,PAY005551
RCP005552,2024-05-07 16:59:00,5,106204.72,100.0,0.07,PAY005552
RCP005553,2022-04-18 13:07:00,2,96077.18,0.0,0.07,PAY005553
RCP005554,2022-10-11 19:56:00,1,67117.58,0.0,0.07,PAY005554
RCP005555,2025-12-11 08:37:00,1,29192.88,500.0,0.07,PAY005555
RCP005556,2025-09-27 09:01:00,2,119314.72,0.0,0.07,PAY005556
RCP005557,2025-11-04 08:40:00,3,34033.02,50.0,0.07,PAY005557
RCP005558,2022-09-09 18:06:00,5,46087.48,0.0,0.07,PAY005558
RCP005559,2025-03-01 19:57:00,3,40413.94,500.0,0.07,PAY005559
RCP005560,2025-05-29 18:17:00,4,108048.84,50.0,0.07,PAY005560
RCP005561,2024-04-04 11:53:00,3,97355.52,0.0,0.07,PAY005561
RCP005562,2023-03-08 10:57:00,2,79086.72,100.0,0.07,PAY005562
RCP005563,2022-02-08 12:20:00,5,2718.8,50.0,0.07,PAY005563
RCP005564,2022-07-15 13:28:00,2,114840.52,0.0,0.07,PAY005564
RCP005565,2025-04-21 21:00:00,1,22325.43,0.0,0.07,PAY005565
RCP005566,2023-09-07 17:16:00,4,98838.71,200.0,0.07,PAY005566
RCP005567,2023-03-03 12:14:00,5,45518.34,50.0,0.07,PAY005567
RCP005568,2025-04-25 11:54:00,3,29452.82,500.0,0.07,PAY005568
RCP005569,2025-12-22 16:42:00,3,5522.42,0.0,0.07,PAY005569
RCP005570,2024-01-17 16:02:00,4,31073.14,200.0,0.07,PAY005570
RCP005571,2022-06-23 09:20:00,4,94877.86,500.0,0.07,PAY005571
RCP005572,2022-09-10 09:37:00,2,104907.62,0.0,0.07,PAY005572
RCP005573,2025-03-23 16:14:00,5,65840.73,0.0,0.07,PAY005573
RCP005574,2024-09-27 17:01:00,5,54486.45,500.0,0.07,PAY005574
RCP005575,2025-08-09 08:41:00,3,33535.21,0.0,0.07,PAY005575
RCP005576,2024-12-09 13:53:00,2,119888.0,200.0,0.07,PAY005576
RCP005577,2023-09-06 15:54:00,1,46048.56,100.0,0.07,PAY005577
RCP005578,2023-06-14 17:37:00,5,116433.64,200.0,0.07,PAY005578
RCP005579,2023-12-24 17:26:00,1,15957.06,200.0,0.07,PAY005579
RCP005580,2023-02-05 13:22:00,4,116150.98,100.0,0.07,PAY005580
RCP005581,2023-04-16 12:38:00,2,89945.12,0.0,0.07,PAY005581
RCP005582,2024-05-02 16:45:00,5,46740.71,0.0,0.07,PAY005582
RCP005583,2025-05-24 15:25:00,5,74575.97,0.0,0.07,PAY005583
RCP005584,2024-04-20 09:52:00,4,9184.24,50.0,0.07,PAY005584
RCP005585,2025-07-08 10:42:00,5,70217.12,200.0,0.07,PAY005585
RCP005586,2022-08-23 15:34:00,3,45546.16,50.0,0.07,PAY005586
RCP005587,2022-09-25 17:29:00,5,79047.86,50.0,0.07,PAY005587
RCP005588,2025-06-17 15:22:00,5,95039.5,0.0,0.07,PAY005588
RCP005589,2024-10-02 09:39:00,3,90303.73,50.0,0.07,PAY005589
RCP005590,2025-07-09 20:41:00,4,66939.36,0.0,0.07,PAY005590
RCP005591,2024-11-21 11:29:00,4,73504.35,0.0,0.07,PAY005591
RCP005592,2022-09-30 13:02:00,4,1976.7,100.0,0.07,PAY005592
RCP005593,2023-10-02 09:48:00,5,21133.66,0.0,0.07,PAY005593
RCP005594,2022-06-06 21:31:00,3,107477.93,0.0,0.07,PAY005594
RCP005595,2022-03-14 10:07:00,2,72573.14,50.0,0.07,PAY005595
RCP005596,2023-05-30 17:38:00,5,10614.22,500.0,0.07,PAY005596
RCP005597,2025-08-05 11:08:00,1,1028.07,100.0,0.07,PAY005597
RCP005598,2024-10-23 18:03:00,1,78458.39,0.0,0.07,PAY005598
RCP005599,2024-06-15 18:30:00,4,18041.9,0.0,0.07,PAY005599
RCP005600,2024-06-17 09:25:00,1,114811.79,0.0,0.07,PAY005600
RCP005601,2023-07-07 14:41:00,2,102422.39,200.0,0.07,PAY005601
RCP005602,2024-10-23 08:38:00,5,8950.68,0.0,0.07,PAY005602
RCP005603,2024-03-20 19:25:00,2,62232.05,0.0,0.07,PAY005603
RCP005604,2023-03-11 09:20:00,2,108185.43,50.0,0.07,PAY005604
RCP005605,2025-11-16 14:43:00,1,71176.69,0.0,0.07,PAY005605
RCP005606,2022-02-04 19:25:00,3,100022.38,50.0,0.07,PAY005606
RCP005607,2022-08-20 10:59:00,2,35973.75,50.0,0.07,PAY005607
RCP005608,2023-04-16 12:22:00,2,7145.54,100.0,0.07,PAY005608
RCP005609,2022-02-28 17:23:00,2,4202.14,0.0,0.07,PAY005609
RCP005610,2024-07-09 17:23:00,4,73231.43,0.0,0.07,PAY005610
RCP005611,2023-08-04 10:13:00,3,67264.57,50.0,0.07,PAY005611
RCP005612,2024-04-06 10:27:00,5,112849.73,0.0,0.07,PAY005612
RCP005613,2023-12-09 11:56:00,1,78059.68,100.0,0.07,PAY005613
RCP005614,2022-08-08 15:37:00,2,105581.94,50.0,0.07,PAY005614
RCP005615,2025-06-30 09:40:00,3,29897.59,0.0,0.07,PAY005615
RCP005616,2024-03-02 21:06:00,4,49380.3,200.0,0.07,PAY005616
RCP005617,2025-09-06 12:50:00,3,117391.4,100.0,0.07,PAY005617
RCP005618,2023-06-08 13:31:00,3,102024.11,200.0,0.07,PAY005618
RCP005619,2024-02-01 10:48:00,3,59144.93,200.0,0.07,PAY005619
RCP005620,2022-07-18 17:51:00,3,27451.83,0.0,0.07,PAY005620
RCP005621,2023-02-19 14:35:00,4,79426.9,100.0,0.07,PAY005621
RCP005622,2024-04-09 16:13:00,1,2021.56,500.0,0.07,PAY005622
RCP005623,2022-12-18 09:11:00,2,77262.45,100.0,0.07,PAY005623
RCP005624,2023-06-29 11:33:00,3,7922.13,100.0,0.07,PAY005624
RCP005625,2023-12-09 13:53:00,5,91534.52,100.0,0.07,PAY005625
RCP005626,2022-04-08 16:15:00,2,83553.67,50.0,0.07,PAY005626
RCP005627,2023-08-10 10:38:00,5,71915.62,500.0,0.07,PAY005627
RCP005628,2022-10-16 12:43:00,5,58371.37,50.0,0.07,PAY005628
RCP005629,2024-08-30 16:44:00,2,36143.26,0.0,0.07,PAY005629
RCP005630,2022-05-10 16:09:00,3,33369.87,100.0,0.07,PAY005630
RCP005631,2023-11-17 19:44:00,5,510.21,500.0,0.07,PAY005631
RCP005632,2024-02-07 17:24:00,1,53549.81,0.0,0.07,PAY005632
RCP005633,2024-06-29 09:49:00,2,93048.79,0.0,0.07,PAY005633
RCP005634,2024-02-04 13:34:00,1,83173.47,200.0,0.07,PAY005634
RCP005635,2023-11-23 20:53:00,1,93398.36,50.0,0.07,PAY005635
RCP005636,2023-01-31 20:15:00,4,75770.06,0.0,0.07,PAY005636
RCP005637,2023-01-15 13:25:00,3,11234.5,50.0,0.07,PAY005637
RCP005638,2023-06-13 10:55:00,2,103733.42,500.0,0.07,PAY005638
RCP005639,2025-09-02 15:00:00,3,42525.19,0.0,0.07,PAY005639
RCP005640,2023-04-09 15:36:00,1,72799.72,200.0,0.07,PAY005640
RCP005641,2024-12-10 16:08:00,3,61311.58,0.0,0.07,PAY005641
RCP005642,2023-05-20 16:15:00,1,87605.91,200.0,0.07,PAY005642
RCP005643,2022-06-14 13:23:00,4,31638.36,0.0,0.07,PAY005643
RCP005644,2024-07-13 14:37:00,3,30240.73,100.0,0.07,PAY005644
RCP005645,2022-02-04 16:19:00,4,6103.48,500.0,0.07,PAY005645
RCP005646,2024-12-31 21:22:00,1,6544.12,0.0,0.07,PAY005646
RCP005647,2025-06-15 13:23:00,1,86160.53,100.0,0.07,PAY005647
RCP005648,2022-06-04 14:23:00,1,64979.36,200.0,0.07,PAY005648
RCP005649,2024-12-13 08:23:00,2,72702.73,50.0,0.07,PAY005649
RCP005650,2022-02-12 09:37:00,2,10231.47,100.0,0.07,PAY005650
RCP005651,2023-08-11 10:51:00,2,70833.68,100.0,0.07,PAY005651
RCP005652,2022-06-13 15:15:00,1,29006.41,0.0,0.07,PAY005652
RCP005653,2024-05-17 20:29:00,5,66784.61,0.0,0.07,PAY005653
RCP005654,2025-10-20 15:13:00,1,79378.54,100.0,0.07,PAY005654
RCP005655,2023-08-29 14:46:00,2,47313.19,0.0,0.07,PAY005655
RCP005656,2025-01-15 21:02:00,3,11319.89,50.0,0.07,PAY005656
RCP005657,2022-12-22 18:16:00,4,85260.63,0.0,0.07,PAY005657
RCP005658,2025-07-21 12:37:00,2,41434.22,100.0,0.07,PAY005658
RCP005659,2025-10-17 16:48:00,1,111938.6,0.0,0.07,PAY005659
RCP005660,2022-08-01 13:14:00,3,32005.83,200.0,0.07,PAY005660
RCP005661,2024-07-26 10:32:00,5,108050.32,100.0,0.07,PAY005661
RCP005662,2023-11-04 15:49:00,5,86520.19,200.0,0.07,PAY005662
RCP005663,2025-09-08 11:10:00,1,71791.41,500.0,0.07,PAY005663
RCP005664,2024-06-23 12:30:00,1,72138.48,500.0,0.07,PAY005664
RCP005665,2024-03-22 19:43:00,3,103945.5,500.0,0.07,PAY005665
RCP005666,2025-05-09 12:01:00,2,97385.45,0.0,0.07,PAY005666
RCP005667,2025-02-11 09:10:00,3,64685.11,500.0,0.07,PAY005667
RCP005668,2025-04-11 21:26:00,1,41477.77,0.0,0.07,PAY005668
RCP005669,2025-04-17 17:27:00,1,13816.89,500.0,0.07,PAY005669
RCP005670,2024-07-11 17:44:00,3,119306.3,0.0,0.07,PAY005670
RCP005671,2022-06-15 14:54:00,2,18035.44,500.0,0.07,PAY005671
RCP005672,2022-04-04 11:29:00,4,81535.41,200.0,0.07,PAY005672
RCP005673,2024-04-06 14:22:00,3,43921.34,50.0,0.07,PAY005673
RCP005674,2022-04-29 21:01:00,1,103693.41,50.0,0.07,PAY005674
RCP005675,2022-12-15 10:56:00,2,110264.8,500.0,0.07,PAY005675
RCP005676,2022-10-11 14:09:00,1,35068.42,500.0,0.07,PAY005676
RCP005677,2023-04-07 10:47:00,5,41005.54,200.0,0.07,PAY005677
RCP005678,2024-09-08 18:03:00,4,105229.71,50.0,0.07,PAY005678
RCP005679,2024-09-19 12:24:00,4,16306.33,0.0,0.07,PAY005679
RCP005680,2025-03-04 15:03:00,3,84523.2,200.0,0.07,PAY005680
RCP005681,2022-08-29 17:59:00,1,43914.6,100.0,0.07,PAY005681
RCP005682,2024-03-24 13:55:00,4,9303.86,500.0,0.07,PAY005682
RCP005683,2024-03-03 11:32:00,2,45189.45,0.0,0.07,PAY005683
RCP005684,2023-05-08 09:09:00,1,26321.78,0.0,0.07,PAY005684
RCP005685,2024-05-05 08:25:00,1,40011.97,50.0,0.07,PAY005685
RCP005686,2025-03-22 12:05:00,1,47849.08,500.0,0.07,PAY005686
RCP005687,2024-07-08 09:29:00,1,44830.27,200.0,0.07,PAY005687
RCP005688,2025-10-15 12:49:00,1,77814.03,500.0,0.07,PAY005688
RCP005689,2023-11-05 14:47:00,1,75049.39,0.0,0.07,PAY005689
RCP005690,2024-11-23 11:51:00,2,70603.68,0.0,0.07,PAY005690
RCP005691,2025-01-12 15:31:00,2,7514.92,100.0,0.07,PAY005691
RCP005692,2022-05-26 14:16:00,2,44097.96,500.0,0.07,PAY005692
RCP005693,2024-06-20 10:27:00,3,19390.51,0.0,0.07,PAY005693
RCP005694,2025-07-12 12:08:00,4,90958.65,0.0,0.07,PAY005694
RCP005695,2025-10-10 19:46:00,5,44316.84,200.0,0.07,PAY005695
RCP005696,2023-06-25 11:03:00,2,116316.51,500.0,0.07,PAY005696
RCP005697,2025-03-21 16:06:00,5,51930.77,0.0,0.07,PAY005697
RCP005698,2022-07-09 20:16:00,4,42183.62,0.0,0.07,PAY005698
RCP005699,2023-06-18 09:24:00,3,31305.85,0.0,0.07,PAY005699
RCP005700,2024-12-05 21:10:00,5,114242.4,0.0,0.07,PAY005700
RCP005701,2025-06-27 16:12:00,5,115535.99,100.0,0.07,PAY005701
RCP005702,2022-05-17 19:54:00,3,27402.92,0.0,0.07,PAY005702
RCP005703,2023-07-20 18:56:00,1,75859.29,50.0,0.07,PAY005703
RCP005704,2024-07-17 19:28:00,5,47020.11,100.0,0.07,PAY005704
RCP005705,2025-11-24 17:45:00,2,34365.53,500.0,0.07,PAY005705
RCP005706,2025-03-16 14:55:00,4,117651.93,100.0,0.07,PAY005706
RCP005707,2025-02-11 10:31:00,5,95407.14,0.0,0.07,PAY005707
RCP005708,2024-04-18 21:39:00,4,74175.46,200.0,0.07,PAY005708
RCP005709,2024-05-18 21:15:00,4,45896.4,50.0,0.07,PAY005709
RCP005710,2022-08-03 21:46:00,4,12754.6,100.0,0.07,PAY005710
RCP005711,2024-07-18 11:17:00,3,65240.41,100.0,0.07,PAY005711
RCP005712,2024-02-14 14:41:00,3,54144.71,0.0,0.07,PAY005712
RCP005713,2024-08-20 08:11:00,4,108264.82,100.0,0.07,PAY005713
RCP005714,2022-04-30 20:44:00,2,42721.68,100.0,0.07,PAY005714
RCP005715,2022-08-19 11:10:00,3,3747.19,50.0,0.07,PAY005715
RCP005716,2024-05-30 14:29:00,1,8608.26,500.0,0.07,PAY005716
RCP005717,2025-07-20 14:39:00,1,51067.67,0.0,0.07,PAY005717
RCP005718,2023-11-24 17:46:00,1,41949.89,500.0,0.07,PAY005718
RCP005719,2022-12-26 21:51:00,3,15909.35,200.0,0.07,PAY005719
RCP005720,2022-12-10 15:16:00,2,29812.75,100.0,0.07,PAY005720
RCP005721,2022-11-27 10:01:00,5,32209.12,500.0,0.07,PAY005721
RCP005722,2025-01-17 08:34:00,3,87964.79,500.0,0.07,PAY005722
RCP005723,2022-08-15 17:07:00,3,83480.39,50.0,0.07,PAY005723
RCP005724,2023-12-06 14:54:00,3,86860.49,0.0,0.07,PAY005724
RCP005725,2023-11-29 16:07:00,1,91137.32,50.0,0.07,PAY005725
RCP005726,2022-12-20 09:12:00,5,48044.23,0.0,0.07,PAY005726
RCP005727,2023-04-16 17:26:00,4,69898.01,50.0,0.07,PAY005727
RCP005728,2024-12-03 18:53:00,1,66670.61,0.0,0.07,PAY005728
RCP005729,2023-09-17 15:30:00,5,59640.09,50.0,0.07,PAY005729
RCP005730,2024-01-31 11:08:00,4,47820.57,500.0,0.07,PAY005730
RCP005731,2025-12-12 11:32:00,4,6376.54,500.0,0.07,PAY005731
RCP005732,2025-05-24 08:40:00,4,101784.01,0.0,0.07,PAY005732
RCP005733,2023-05-16 11:23:00,2,102736.87,100.0,0.07,PAY005733
RCP005734,2022-10-18 15:10:00,2,20091.12,200.0,0.07,PAY005734
RCP005735,2023-09-04 08:36:00,4,29406.51,500.0,0.07,PAY005735
RCP005736,2025-05-10 21:57:00,2,82979.29,100.0,0.07,PAY005736
RCP005737,2023-09-10 20:28:00,2,94443.01,0.0,0.07,PAY005737
RCP005738,2024-10-22 16:35:00,4,35046.95,0.0,0.07,PAY005738
RCP005739,2023-12-15 15:04:00,5,110626.35,0.0,0.07,PAY005739
