Refund_ID,Refund_Date,Refund_Amount,Refund_Status,Approval_Date,Refund_Notes,Return_ID
RFD001602,2023-10-25,37055.5,Approved,2023-10-26,Refund processed per policy.,RET001578
RFD001603,2025-04-13,26719.49,Approved,2025-04-23,Refund processed per policy.,RET001615
RFD001604,2025-04-08,71289.19,Approved,2025-04-13,Refund processed per policy.,RET002079
RFD001605,2025-04-13,47615.54,Approved,2025-04-17,Refund processed per policy.,RET001544
RFD001606,2024-11-07,75720.77,Approved,2024-11-08,Refund processed per policy.,RET001825
RFD001607,2025-04-24,15431.67,Approved,2025-05-04,Refund processed per policy.,RET000150
RFD001608,2024-07-13,919.45,Approved,2024-07-19,Refund processed per policy.,RET002137
RFD001609,2022-06-11,69129.86,Rejected,2022-06-16,Refund processed per policy.,RET000677
RFD001610,2024-10-05,101000.3,Approved,2024-10-10,Refund processed per policy.,RET002415
RFD001611,2022-12-30,10002.76,Approved,2023-01-02,Refund processed per policy.,RET001553
RFD001612,2022-03-22,61351.56,Approved,2022-03-30,Refund processed per policy.,RET002264
RFD001613,2025-10-18,92084.13,Processed,2025-10-27,Refund processed per policy.,RET001780
RFD001614,2023-10-16,89429.43,Approved,2023-10-20,Refund processed per policy.,RET002011
RFD001615,2022-06-16,101550.91,Approved,2022-06-24,Refund processed per policy.,RET001523
RFD001616,2022-09-22,77661.29,Processed,2022-10-01,Refund processed per policy.,RET001158
RFD001617,2023-03-11,110606.93,Approved,2023-03-21,Refund processed per policy.,RET000429
RFD001618,2024-07-08,42609.74,Processed,2024-07-11,Refund processed per policy.,RET002342
RFD001619,2024-02-24,117826.82,Processed,2024-02-26,Refund processed per policy.,RET000604
RFD001620,2024-10-29,43538.35,Approved,2024-11-04,Refund processed per policy.,RET001420
RFD001621,2023-08-19,109306.42,Approved,2023-08-23,Refund processed per policy.,RET001428
RFD001622,2025-01-08,72937.54,Approved,2025-01-15,Refund processed per policy.,RET001322
RFD001623,2022-02-01,36589.02,Approved,2022-02-10,Refund processed per policy.,RET000369
RFD001624,2024-04-01,61677.86,Processed,2024-04-05,Refund processed per policy.,RET000660
RFD001625,2022-09-28,69734.33,Approved,2022-09-29,Refund processed per policy.,RET002372
RFD001626,2023-01-30,485.85,Approved,2023-02-01,Refund processed per policy.,RET002010
RFD001627,2023-06-14,78193.86,Approved,2023-06-15,Refund processed per policy.,RET002407
RFD001628,2023-05-15,16872.72,Approved,2023-05-18,Refund processed per policy.,RET001153
RFD001629,2023-11-13,84612.67,Pending,,Refund processed per policy.,RET001385
RFD001630,2024-10-14,7795.36,Approved,2024-10-16,Refund processed per policy.,RET000166
RFD001631,2023-09-23,20231.18,Approved,2023-10-01,Refund processed per policy.,RET002282
RFD001632,2022-10-02,83595.24,Approved,2022-10-10,Refund processed per policy.,RET000851
RFD001633,2024-11-17,115235.37,Approved,2024-11-21,Refund processed per policy.,RET001372
RFD001634,2023-06-17,3891.7,Approved,2023-06-18,Refund processed per policy.,RET002489
RFD001635,2025-12-06,118733.44,Processed,2025-12-13,Refund processed per policy.,RET000503
RFD001636,2022-06-12,22787.29,Approved,2022-06-19,Refund processed per policy.,RET000410
RFD001637,2022-05-17,6625.35,Approved,2022-05-23,Refund processed per policy.,RET000828
RFD001638,2023-09-22,46197.6,Approved,2023-09-26,Refund processed per policy.,RET000646
RFD001639,2022-08-26,58901.29,Processed,2022-09-02,Refund processed per policy.,RET001339
RFD001640,2023-06-27,21663.19,Approved,2023-07-04,Refund processed per policy.,RET001235
RFD001641,2025-01-31,77243.19,Approved,2025-02-02,Refund processed per policy.,RET001368
RFD001642,2025-08-30,79830.35,Approved,2025-09-03,Refund processed per policy.,RET000934
RFD001643,2025-11-07,78566.24,Approved,2025-11-10,Refund processed per policy.,RET000444
RFD001644,2024-10-12,112759.47,Approved,2024-10-15,Refund processed per policy.,RET001634
RFD001645,2025-12-13,2837.62,Approved,2025-12-22,Refund processed per policy.,RET001501
RFD001646,2023-07-04,45555.66,Pending,,Refund processed per policy.,RET001150
RFD001647,2024-01-26,76968.33,Rejected,2024-01-27,Refund processed per policy.,RET000114
RFD001648,2023-08-08,105577.2,Approved,2023-08-09,Refund processed per policy.,RET000351
RFD001649,2024-10-31,56909.33,Rejected,2024-11-07,Refund processed per policy.,RET002399
RFD001650,2023-10-20,40599.71,Processed,2023-10-30,Refund processed per policy.,RET001817
RFD001651,2025-11-22,62719.68,Pending,,Refund processed per policy.,RET000741
RFD001652,2024-11-26,103557.67,Approved,2024-12-02,Refund processed per policy.,RET002306
RFD001653,2024-10-16,28124.3,Approved,2024-10-26,Refund processed per policy.,RET001650
RFD001654,2025-10-24,57136.71,Approved,2025-10-27,Refund processed per policy.,RET000805
RFD001655,2025-05-09,21261.58,Approved,2025-05-18,Refund processed per policy.,RET000905
RFD001656,2023-11-22,77285.19,Approved,2023-11-25,Refund processed per policy.,RET000804
RFD001657,2023-09-16,112412.71,Approved,2023-09-17,Refund processed per policy.,RET001962
RFD001658,2022-12-09,111318.89,Approved,2022-12-11,Refund processed per policy.,RET000516
RFD001659,2024-11-17,17508.42,Approved,2024-11-25,Refund processed per policy.,RET001030
RFD001660,2024-05-05,8851.69,Approved,2024-05-10,Refund processed per policy.,RET001269
RFD001661,2024-03-28,117859.13,Approved,2024-04-05,Refund processed per policy.,RET001857
RFD001662,2025-06-01,29956.16,Approved,2025-06-05,Refund processed per policy.,RET002083
RFD001663,2023-06-23,50981.15,Approved,2023-07-03,Refund processed per policy.,RET000554
RFD001664,2025-09-04,94856.89,Processed,2025-09-11,Refund processed per policy.,RET000963
RFD001665,2023-04-25,114075.15,Approved,2023-05-04,Refund processed per policy.,RET000591
RFD001666,2024-02-12,45993.67,Approved,2024-02-22,Refund processed per policy.,RET000389
RFD001667,2025-01-29,40081.29,Approved,2025-02-02,Refund processed per policy.,RET001061
RFD001668,2022-04-09,117419.1,Approved,2022-04-14,Refund processed per policy.,RET000517
RFD001669,2022-09-21,82038.22,Approved,2022-09-25,Refund processed per policy.,RET001550
RFD001670,2023-06-16,118690.62,Approved,2023-06-18,Refund processed per policy.,RET001559
RFD001671,2025-10-26,114704.35,Approved,2025-10-31,Refund processed per policy.,RET001634
RFD001672,2024-11-11,22983.22,Approved,2024-11-21,Refund processed per policy.,RET000255
RFD001673,2023-06-11,112808.49,Pending,,Refund processed per policy.,RET000571
RFD001674,2024-12-31,31541.0,Processed,2025-01-05,Refund processed per policy.,RET000488
RFD001675,2022-09-01,113888.69,Rejected,2022-09-05,Refund processed per policy.,RET000960
RFD001676,2023-08-25,105724.17,Approved,2023-09-02,Refund processed per policy.,RET000180
RFD001677,2025-06-18,98770.13,Approved,2025-06-26,Refund processed per policy.,RET001122
RFD001678,2024-12-01,107913.34,Rejected,2024-12-10,Refund processed per policy.,RET001234
RFD001679,2022-01-26,59606.44,Approved,2022-01-28,Refund processed per policy.,RET000162
RFD001680,2025-06-27,64262.94,Pending,,Refund processed per policy.,RET000667
RFD001681,2023-12-02,20232.27,Approved,2023-12-05,Refund processed per policy.,RET002037
RFD001682,2022-02-09,9474.87,Approved,2022-02-18,Refund processed per policy.,RET002356
RFD001683,2023-01-17,89630.6,Processed,2023-01-25,Refund processed per policy.,RET000886
RFD001684,2022-04-07,76264.66,Pending,,Refund processed per policy.,RET002497
RFD001685,2025-01-02,4626.63,Approved,2025-01-12,Refund processed per policy.,RET002041
RFD001686,2025-04-17,92419.02,Pending,,Refund processed per policy.,RET001250
RFD001687,2025-01-16,51673.89,Pending,,Refund processed per policy.,RET002170
RFD001688,2022-10-06,30491.27,Approved,2022-10-10,Refund processed per policy.,RET000239
RFD001689,2024-01-23,105686.23,Rejected,2024-01-25,Refund processed per policy.,RET001768
RFD001690,2025-02-19,14536.35,Approved,2025-03-01,Refund processed per policy.,RET001501
RFD001691,2025-05-18,64513.45,Processed,2025-05-22,Refund processed per policy.,RET001811
RFD001692,2024-12-07,17117.7,Approved,2024-12-09,Refund processed per policy.,RET002032
RFD001693,2025-03-04,39269.5,Pending,,Refund processed per policy.,RET002304
RFD001694,2022-04-21,1387.78,Approved,2022-04-24,Refund processed per policy.,RET000768
RFD001695,2023-08-27,117426.52,Approved,2023-09-01,Refund processed per policy.,RET002000
RFD001696,2022-04-20,19056.28,Pending,,Refund processed per policy.,RET002297
RFD001697,2025-07-03,75179.39,Approved,2025-07-08,Refund processed per policy.,RET000831
RFD001698,2023-01-30,76590.21,Processed,2023-02-03,Refund processed per policy.,RET000211
RFD001699,2023-10-07,111034.32,Processed,2023-10-12,Refund processed per policy.,RET000511
RFD001700,2025-12-14,104019.18,Approved,2025-12-18,Refund processed per policy.,RET001755
RFD001701,2025-01-02,58509.09,Approved,2025-01-11,Refund processed per policy.,RET000999
RFD001702,2023-11-21,2391.02,Rejected,2023-11-30,Refund processed per policy.,RET002430
RFD001703,2023-09-03,85423.85,Processed,2023-09-12,Refund processed per policy.,RET002258
RFD001704,2024-01-08,46092.27,Rejected,2024-01-18,Refund processed per policy.,RET002026
RFD001705,2024-06-16,4197.21,Approved,2024-06-24,Refund processed per policy.,RET000519
RFD001706,2022-07-20,52298.89,Approved,2022-07-29,Refund processed per policy.,RET000413
RFD001707,2023-11-10,40125.0,Processed,2023-11-18,Refund processed per policy.,RET002153
RFD001708,2025-06-25,112154.28,Rejected,2025-06-27,Refund processed per policy.,RET001977
RFD001709,2022-12-16,28437.88,Approved,2022-12-25,Refund processed per policy.,RET001940
RFD001710,2023-08-28,9399.94,Approved,2023-09-07,Refund processed per policy.,RET000660
RFD001711,2024-01-02,20022.53,Rejected,2024-01-10,Refund processed per policy.,RET000782
RFD001712,2024-04-29,37491.73,Approved,2024-05-03,Refund processed per policy.,RET002205
RFD001713,2022-12-20,119894.72,Approved,2022-12-30,Refund processed per policy.,RET002017
RFD001714,2022-11-05,14535.46,Approved,2022-11-11,Refund processed per policy.,RET001181
RFD001715,2022-04-08,712.17,Approved,2022-04-09,Refund processed per policy.,RET001381
RFD001716,2022-10-03,95524.96,Processed,2022-10-08,Refund processed per policy.,RET000085
RFD001717,2022-08-26,25327.28,Approved,2022-08-29,Refund processed per policy.,RET000937
RFD001718,2023-08-03,45405.25,Rejected,2023-08-10,Refund processed per policy.,RET000075
RFD001719,2025-01-10,4199.58,Approved,2025-01-18,Refund processed per policy.,RET002232
RFD001720,2025-06-16,10994.86,Pending,,Refund processed per policy.,RET002124
RFD001721,2022-05-03,75570.3,Approved,2022-05-13,Refund processed per policy.,RET002086
RFD001722,2025-11-15,10226.08,Approved,2025-11-17,Refund processed per policy.,RET001381
RFD001723,2022-05-26,27666.17,Rejected,2022-05-30,Refund processed per policy.,RET000007
RFD001724,2023-08-24,72054.78,Approved,2023-08-26,Refund processed per policy.,RET002279
RFD001725,2022-09-20,56012.29,Approved,2022-09-24,Refund processed per policy.,RET001893
RFD001726,2023-09-13,49417.88,Rejected,2023-09-16,Refund processed per policy.,RET001692
RFD001727,2025-01-10,41275.33,Processed,2025-01-11,Refund processed per policy.,RET002208
RFD001728,2025-12-23,13137.2,Approved,2025-12-28,Refund processed per policy.,RET002103
RFD001729,2022-05-07,18964.7,Approved,2022-05-16,Refund processed per policy.,RET000575
RFD001730,2025-09-07,12734.46,Approved,2025-09-11,Refund processed per policy.,RET000234
RFD001731,2024-10-18,98217.03,Rejected,2024-10-21,Refund processed per policy.,RET001060
RFD001732,2023-09-25,75991.95,Approved,2023-09-27,Refund processed per policy.,RET000091
RFD001733,2023-09-06,55570.48,Approved,2023-09-12,Refund processed per policy.,RET000218
RFD001734,2022-11-11,8622.16,Processed,2022-11-15,Refund processed per policy.,RET001520
RFD001735,2025-08-18,87396.8,Approved,2025-08-23,Refund processed per policy.,RET000971
RFD001736,2024-01-22,24954.16,Approved,2024-01-27,Refund processed per policy.,RET001275
RFD001737,2024-11-24,46632.29,Approved,2024-12-03,Refund processed per policy.,RET002108
RFD001738,2022-07-04,91786.38,Approved,2022-07-12,Refund processed per policy.,RET002071
RFD001739,2025-04-02,42062.14,Pending,,Refund processed per policy.,RET002325
RFD001740,2025-04-17,118148.17,Processed,2025-04-21,Refund processed per policy.,RET000429
RFD001741,2024-08-04,117542.74,Approved,2024-08-12,Refund processed per policy.,RET001790
RFD001742,2022-11-20,20286.99,Approved,2022-11-22,Refund processed per policy.,RET001708
RFD001743,2022-09-20,80721.85,Approved,2022-09-21,Refund processed per policy.,RET001367
RFD001744,2022-09-06,61383.26,Rejected,2022-09-12,Refund processed per policy.,RET000094
RFD001745,2023-08-21,74165.4,Approved,2023-08-25,Refund processed per policy.,RET002159
RFD001746,2025-12-29,117185.5,Rejected,2026-01-04,Refund processed per policy.,RET001139
RFD001747,2022-04-27,17412.68,Approved,2022-05-02,Refund processed per policy.,RET000348
RFD001748,2023-09-21,61920.85,Approved,2023-09-26,Refund processed per policy.,RET001164
RFD001749,2023-10-17,89262.5,Approved,2023-10-20,Refund processed per policy.,RET000351
RFD001750,2022-12-17,108124.52,Approved,2022-12-19,Refund processed per policy.,RET001646
RFD001751,2023-11-27,58779.95,Processed,2023-12-05,Refund processed per policy.,RET001415
RFD001752,2024-07-07,25188.7,Pending,,Refund processed per policy.,RET001584
RFD001753,2025-11-25,59230.19,Approved,2025-12-02,Refund processed per policy.,RET001844
RFD001754,2025-02-22,106844.51,Approved,2025-03-01,Refund processed per policy.,RET001394
RFD001755,2024-02-08,37447.37,Processed,2024-02-10,Refund processed per policy.,RET000315
RFD001756,2023-06-22,58516.45,Approved,2023-06-27,Refund processed per policy.,RET002242
RFD001757,2025-02-05,57891.94,Approved,2025-02-06,Refund processed per policy.,RET002252
RFD001758,2024-11-22,16165.96,Approved,2024-11-24,Refund processed per policy.,RET001358
RFD001759,2023-12-23,77771.3,Approved,2023-12-30,Refund processed per policy.,RET001570
RFD001760,2022-05-31,7717.83,Approved,2022-06-02,Refund processed per policy.,RET000835
RFD001761,2022-01-07,109009.69,Approved,2022-01-10,Refund processed per policy.,RET000991
RFD001762,2024-03-23,74271.16,Approved,2024-04-02,Refund processed per policy.,RET001261
RFD001763,2025-03-07,91460.31,Approved,2025-03-17,Refund processed per policy.,RET002191
RFD001764,2025-05-29,117857.61,Approved,2025-06-08,Refund processed per policy.,RET000170
RFD001765,2022-04-03,88143.6,Processed,2022-04-05,Refund processed per policy.,RET001347
RFD001766,2023-06-27,54508.48,Approved,2023-07-05,Refund processed per policy.,RET001079
RFD001767,2023-04-29,40681.52,Processed,2023-05-04,Refund processed per policy.,RET001904
RFD001768,2023-01-05,66793.8,Approved,2023-01-08,Refund processed per policy.,RET000694
RFD001769,2023-03-05,5573.23,Approved,2023-03-10,Refund processed per policy.,RET001450
RFD001770,2024-04-09,12826.9,Approved,2024-04-10,Refund processed per policy.,RET001879
RFD001771,2025-02-28,107804.42,Rejected,2025-03-09,Refund processed per policy.,RET000981
RFD001772,2023-10-30,86578.16,Approved,2023-11-05,Refund processed per policy.,RET001148
RFD001773,2025-10-23,1772.25,Processed,2025-10-25,Refund processed per policy.,RET002102
RFD001774,2024-11-10,49065.13,Approved,2024-11-18,Refund processed per policy.,RET000513
RFD001775,2022-03-31,66066.94,Approved,2022-04-03,Refund processed per policy.,RET000189
RFD001776,2024-09-01,30611.79,Approved,2024-09-09,Refund processed per policy.,RET001846
RFD001777,2023-02-24,49488.7,Approved,2023-03-01,Refund processed per policy.,RET001660
RFD001778,2024-08-16,111333.49,Approved,2024-08-17,Refund processed per policy.,RET001502
RFD001779,2023-06-20,2230.5,Rejected,2023-06-25,Refund processed per policy.,RET001760
RFD001780,2023-09-16,102296.83,Processed,2023-09-25,Refund processed per policy.,RET000577
RFD001781,2024-01-26,11069.21,Approved,2024-01-31,Refund processed per policy.,RET002149
RFD001782,2022-11-08,42626.25,Approved,2022-11-17,Refund processed per policy.,RET000370
RFD001783,2023-09-12,53397.15,Approved,2023-09-13,Refund processed per policy.,RET001268
RFD001784,2025-04-26,3812.4,Pending,,Refund processed per policy.,RET002343
RFD001785,2024-07-22,111754.78,Approved,2024-07-31,Refund processed per policy.,RET001992
RFD001786,2023-11-08,94624.42,Pending,,Refund processed per policy.,RET000815
RFD001787,2025-02-07,82269.37,Approved,2025-02-16,Refund processed per policy.,RET001509
RFD001788,2023-02-21,95009.5,Approved,2023-02-22,Refund processed per policy.,RET000625
RFD001789,2024-07-10,82267.02,Approved,2024-07-18,Refund processed per policy.,RET000924
RFD001790,2023-08-31,43585.76,Approved,2023-09-01,Refund processed per policy.,RET001896
RFD001791,2025-03-30,57753.74,Approved,2025-03-31,Refund processed per policy.,RET001217
RFD001792,2022-10-31,69630.99,Processed,2022-11-03,Refund processed per policy.,RET000409
RFD001793,2023-07-22,49557.47,Approved,2023-07-28,Refund processed per policy.,RET001303
RFD001794,2023-08-19,45492.62,Approved,2023-08-26,Refund processed per policy.,RET000023
RFD001795,2024-05-12,6500.9,Approved,2024-05-18,Refund processed per policy.,RET001607
RFD001796,2023-10-15,108866.9,Approved,2023-10-21,Refund processed per policy.,RET001244
RFD001797,2023-05-13,18485.48,Pending,,Refund processed per policy.,RET001052
RFD001798,2025-08-19,9111.01,Approved,2025-08-28,Refund processed per policy.,RET000034
RFD001799,2022-10-13,109427.94,Pending,,Refund processed per policy.,RET001540
RFD001800,2023-11-03,46835.61,Processed,2023-11-07,Refund processed per policy.,RET002091
RFD001801,2022-11-20,104323.92,Approved,2022-11-27,Refund processed per policy.,RET001972
RFD001802,2024-05-21,88172.3,Approved,2024-05-28,Refund processed per policy.,RET001593
RFD001803,2024-09-22,42138.74,Processed,2024-09-30,Refund processed per policy.,RET000285
RFD001804,2023-11-10,64073.5,Approved,2023-11-20,Refund processed per policy.,RET000483
RFD001805,2025-09-27,58398.18,Approved,2025-10-02,Refund processed per policy.,RET000784
RFD001806,2023-06-09,23608.58,Approved,2023-06-12,Refund processed per policy.,RET000402
RFD001807,2022-12-15,100154.82,Approved,2022-12-25,Refund processed per policy.,RET001881
RFD001808,2023-11-29,76407.58,Processed,2023-12-03,Refund processed per policy.,RET001869
RFD001809,2023-09-21,112138.12,Rejected,2023-09-29,Refund processed per policy.,RET000443
RFD001810,2022-12-20,90608.63,Approved,2022-12-22,Refund processed per policy.,RET000450
RFD001811,2022-01-30,81135.75,Rejected,2022-02-03,Refund processed per policy.,RET002371
RFD001812,2023-04-05,9825.4,Pending,,Refund processed per policy.,RET001972
RFD001813,2024-06-01,38458.37,Approved,2024-06-08,Refund processed per policy.,RET000021
RFD001814,2023-01-24,79896.62,Pending,,Refund processed per policy.,RET001443
RFD001815,2023-05-20,113126.44,Rejected,2023-05-27,Refund processed per policy.,RET002266
RFD001816,2022-05-15,58945.82,Processed,2022-05-23,Refund processed per policy.,RET001099
RFD001817,2022-05-28,19970.55,Processed,2022-05-31,Refund processed per policy.,RET001966
RFD001818,2025-07-08,119040.8,Approved,2025-07-10,Refund processed per policy.,RET001546
RFD001819,2022-08-21,96705.47,Rejected,2022-08-24,Refund processed per policy.,RET000371
RFD001820,2022-08-04,24399.15,Processed,2022-08-07,Refund processed per policy.,RET002442
RFD001821,2023-10-11,97571.51,Processed,2023-10-17,Refund processed per policy.,RET000484
RFD001822,2024-05-22,117774.81,Approved,2024-05-26,Refund processed per policy.,RET000195
RFD001823,2022-02-14,76468.16,Approved,2022-02-17,Refund processed per policy.,RET001739
RFD001824,2022-05-08,77526.1,Processed,2022-05-10,Refund processed per policy.,RET000903
RFD001825,2025-08-08,21081.65,Rejected,2025-08-10,Refund processed per policy.,RET002330
RFD001826,2025-08-23,91325.45,Rejected,2025-09-01,Refund processed per policy.,RET002211
RFD001827,2023-12-04,101711.16,Approved,2023-12-13,Refund processed per policy.,RET002479
RFD001828,2022-07-08,13153.67,Approved,2022-07-16,Refund processed per policy.,RET000536
RFD001829,2022-05-01,67322.05,Approved,2022-05-07,Refund processed per policy.,RET000617
RFD001830,2025-12-02,3681.66,Approved,2025-12-08,Refund processed per policy.,RET000440
RFD001831,2023-12-06,40470.01,Approved,2023-12-08,Refund processed per policy.,RET002101
RFD001832,2023-03-09,78770.48,Pending,,Refund processed per policy.,RET002161
RFD001833,2022-03-25,74073.98,Approved,2022-03-31,Refund processed per policy.,RET000234
RFD001834,2023-11-04,36601.51,Approved,2023-11-07,Refund processed per policy.,RET002046
RFD001835,2022-07-27,10284.92,Processed,2022-08-04,Refund processed per policy.,RET001236
RFD001836,2023-08-05,8399.99,Approved,2023-08-06,Refund processed per policy.,RET001461
RFD001837,2025-07-05,62909.1,Approved,2025-07-11,Refund processed per policy.,RET001273
RFD001838,2024-12-28,101145.13,Approved,2025-01-03,Refund processed per policy.,RET000329
RFD001839,2024-08-06,39206.2,Approved,2024-08-13,Refund processed per policy.,RET002365
RFD001840,2024-11-25,104912.54,Approved,2024-12-05,Refund processed per policy.,RET002342
RFD001841,2025-03-25,102072.77,Approved,2025-03-26,Refund processed per policy.,RET002466
RFD001842,2023-08-12,103088.33,Approved,2023-08-18,Refund processed per policy.,RET000799
RFD001843,2025-11-28,95772.0,Approved,2025-11-30,Refund processed per policy.,RET000716
RFD001844,2024-04-09,90113.37,Pending,,Refund processed per policy.,RET000687
RFD001845,2025-11-08,114114.44,Approved,2025-11-11,Refund processed per policy.,RET002051
RFD001846,2025-02-10,37272.95,Approved,2025-02-15,Refund processed per policy.,RET001121
RFD001847,2025-09-18,21600.52,Rejected,2025-09-19,Refund processed per policy.,RET001447
RFD001848,2023-03-10,115828.72,Processed,2023-03-15,Refund processed per policy.,RET000773
RFD001849,2022-06-30,83715.5,Approved,2022-07-08,Refund processed per policy.,RET001885
RFD001850,2024-07-25,87372.79,Approved,2024-07-31,Refund processed per policy.,RET001765
RFD001851,2025-01-17,31188.87,Approved,2025-01-26,Refund processed per policy.,RET001587
RFD001852,2022-10-06,59625.84,Approved,2022-10-16,Refund processed per policy.,RET001289
RFD001853,2022-01-24,17746.19,Processed,2022-01-30,Refund processed per policy.,RET001885
RFD001854,2023-06-15,103205.39,Rejected,2023-06-16,Refund processed per policy.,RET002480
RFD001855,2023-06-22,16002.56,Pending,,Refund processed per policy.,RET002452
RFD001856,2023-08-26,51671.32,Approved,2023-08-27,Refund processed per policy.,RET000167
RFD001857,2023-04-29,26467.2,Approved,2023-05-01,Refund processed per policy.,RET000744
RFD001858,2025-09-14,1383.81,Approved,2025-09-22,Refund processed per policy.,RET001079
RFD001859,2025-12-17,76072.37,Approved,2025-12-20,Refund processed per policy.,RET000645
RFD001860,2025-02-10,61222.7,Approved,2025-02-20,Refund processed per policy.,RET002380
RFD001861,2022-11-19,79241.47,Approved,2022-11-20,Refund processed per policy.,RET002319
RFD001862,2023-10-29,26186.52,Pending,,Refund processed per policy.,RET000058
RFD001863,2023-03-25,93571.98,Approved,2023-03-31,Refund processed per policy.,RET001476
RFD001864,2022-09-17,51630.47,Rejected,2022-09-26,Refund processed per policy.,RET001035
RFD001865,2024-12-15,111432.6,Approved,2024-12-19,Refund processed per policy.,RET000646
RFD001866,2024-12-09,33937.79,Processed,2024-12-17,Refund processed per policy.,RET002237
RFD001867,2024-05-29,92160.02,Approved,2024-06-05,Refund processed per policy.,RET000891
RFD001868,2025-03-27,93031.73,Approved,2025-04-04,Refund processed per policy.,RET001178
RFD001869,2025-12-25,28262.48,Processed,2025-12-27,Refund processed per policy.,RET002341
RFD001870,2022-01-21,30086.19,Approved,2022-01-28,Refund processed per policy.,RET001892
RFD001871,2024-11-18,1927.85,Processed,2024-11-23,Refund processed per policy.,RET000096
RFD001872,2022-07-05,66976.16,Approved,2022-07-10,Refund processed per policy.,RET000158
RFD001873,2023-08-27,99050.88,Approved,2023-09-01,Refund processed per policy.,RET001985
RFD001874,2022-06-27,113687.68,Approved,2022-07-06,Refund processed per policy.,RET001031
RFD001875,2022-12-03,116682.98,Approved,2022-12-06,Refund processed per policy.,RET000583
RFD001876,2023-10-08,90473.26,Pending,,Refund processed per policy.,RET000050
RFD001877,2023-12-04,83160.58,Approved,2023-12-06,Refund processed per policy.,RET002137
RFD001878,2025-03-24,83319.05,Approved,2025-03-27,Refund processed per policy.,RET001966
RFD001879,2022-05-26,75800.65,Approved,2022-05-29,Refund processed per policy.,RET001144
RFD001880,2024-06-21,73554.02,Pending,,Refund processed per policy.,RET002335
RFD001881,2022-03-27,8001.11,Approved,2022-04-04,Refund processed per policy.,RET002179
RFD001882,2022-07-30,33689.14,Approved,2022-08-09,Refund processed per policy.,RET000957
RFD001883,2025-02-13,34885.51,Processed,2025-02-22,Refund processed per policy.,RET000792
RFD001884,2024-06-17,1210.77,Pending,,Refund processed per policy.,RET001711
RFD001885,2022-10-11,40378.76,Processed,2022-10-13,Refund processed per policy.,RET000704
RFD001886,2024-04-05,48167.35,Pending,,Refund processed per policy.,RET001040
RFD001887,2024-11-22,62485.0,Approved,2024-11-27,Refund processed per policy.,RET002360
RFD001888,2023-03-11,62712.7,Approved,2023-03-21,Refund processed per policy.,RET001157
RFD001889,2022-05-14,77673.35,Approved,2022-05-15,Refund processed per policy.,RET002473
RFD001890,2022-12-06,1932.06,Approved,2022-12-16,Refund processed per policy.,RET000754
RFD001891,2024-07-12,670.51,Rejected,2024-07-13,Refund processed per policy.,RET000490
RFD001892,2024-07-22,43677.03,Rejected,2024-07-23,Refund processed per policy.,RET002258
RFD001893,2024-03-04,39688.3,Approved,2024-03-05,Refund processed per policy.,RET001749
RFD001894,2025-03-26,115566.62,Rejected,2025-03-30,Refund processed per policy.,RET000345
RFD001895,2024-11-20,69055.35,Pending,,Refund processed per policy.,RET001932
RFD001896,2022-03-26,103202.26,Approved,2022-04-03,Refund processed per policy.,RET000494
RFD001897,2025-05-18,105403.47,Approved,2025-05-21,Refund processed per policy.,RET000828
RFD001898,2022-07-04,83037.73,Rejected,2022-07-12,Refund processed per policy.,RET001428
RFD001899,2025-12-04,16082.54,Approved,2025-12-06,Refund processed per policy.,RET001349
RFD001900,2025-09-11,80962.65,Approved,2025-09-12,Refund processed per policy.,RET001821
RFD001901,2023-01-28,53355.29,Pending,,Refund processed per policy.,RET002488
RFD001902,2024-09-28,27340.82,Approved,2024-09-30,Refund processed per policy.,RET000371
RFD001903,2023-10-02,50176.04,Rejected,2023-10-04,Refund processed per policy.,RET001867
RFD001904,2025-08-12,86128.62,Approved,2025-08-20,Refund processed per policy.,RET000900
RFD001905,2025-06-21,21649.85,Rejected,2025-06-25,Refund processed per policy.,RET002219
RFD001906,2024-05-23,43735.91,Approved,2024-05-24,Refund processed per policy.,RET000215
RFD001907,2024-05-11,105149.73,Approved,2024-05-13,Refund processed per policy.,RET002340
RFD001908,2023-11-09,19964.08,Pending,,Refund processed per policy.,RET002085
RFD001909,2025-02-28,28715.27,Pending,,Refund processed per policy.,RET002497
RFD001910,2024-10-17,45222.14,Approved,2024-10-21,Refund processed per policy.,RET001642
RFD001911,2025-02-17,39875.78,Approved,2025-02-22,Refund processed per policy.,RET001233
RFD001912,2023-04-22,19113.53,Rejected,2023-04-24,Refund processed per policy.,RET000602
RFD001913,2022-04-12,69734.01,Processed,2022-04-20,Refund processed per policy.,RET000329
RFD001914,2024-12-11,7555.33,Approved,2024-12-15,Refund processed per policy.,RET001310
RFD001915,2023-10-11,91049.39,Approved,2023-10-19,Refund processed per policy.,RET001478
RFD001916,2025-11-19,39877.88,Approved,2025-11-28,Refund processed per policy.,RET001760
RFD001917,2023-04-02,117445.18,Processed,2023-04-09,Refund processed per policy.,RET000250
RFD001918,2023-08-26,3991.5,Approved,2023-08-30,Refund processed per policy.,RET000055
RFD001919,2025-12-14,76064.13,Approved,2025-12-20,Refund processed per policy.,RET000795
RFD001920,2024-12-06,112024.62,Processed,2024-12-14,Refund processed per policy.,RET002014
RFD001921,2024-09-15,57998.54,Processed,2024-09-23,Refund processed per policy.,RET000984
