Product_line_number,Amount,Price,Total_Price,Date,Order_ID
PLN001772,3,7486.96,22460.88,2024-03-12,ORD001509
PLN010878,2,33175.56,66351.12,2023-05-03,ORD001509
PLN019304,1,59112.34,59112.34,2025-06-29,ORD001509
PLN024199,2,48270.54,96541.08,2023-02-16,ORD001509
PLN032834,4,54383.66,217534.64,2022-12-17,ORD001509
PLN009334,2,51720.76,103441.52,2022-02-10,ORD001510
PLN021461,2,877.04,1754.08,2025-03-16,ORD001510
PLN032813,4,48527.39,194109.56,2023-04-19,ORD001510
PLN039574,2,64431.13,128862.26,2025-09-11,ORD001510
PLN041035,2,51440.43,102880.86,2022-10-19,ORD001510
PLN027074,1,53110.42,53110.42,2025-06-28,ORD001511
PLN010917,2,4651.46,9302.92,2024-03-10,ORD001512
PLN011171,2,44154.9,88309.8,2025-02-05,ORD001512
PLN015409,4,29707.27,118829.08,2024-09-16,ORD001512
PLN014051,3,67316.39,201949.17,2022-08-04,ORD001513
PLN004643,4,2577.2,10308.8,2022-11-29,ORD001514
PLN004708,2,10415.56,20831.12,2022-06-15,ORD001515
PLN049474,3,25683.96,77051.88,2024-03-17,ORD001515
PLN040600,2,54456.3,108912.6,2025-05-31,ORD001517
PLN007123,4,45037.43,180149.72,2023-08-28,ORD001518
PLN011083,1,67237.45,67237.45,2022-10-24,ORD001518
PLN002953,3,61473.26,184419.78,2022-05-20,ORD001519
PLN016629,1,69286.21,69286.21,2023-04-27,ORD001519
PLN005730,3,74574.85,223724.55,2023-09-17,ORD001520
PLN042146,4,56624.38,226497.52,2023-05-16,ORD001520
PLN049085,1,48530.59,48530.59,2025-06-07,ORD001520
PLN021253,4,17277.95,69111.8,2025-01-30,ORD001521
PLN034617,2,14231.47,28462.94,2024-03-11,ORD001521
PLN041129,1,17526.39,17526.39,2023-07-07,ORD001521
PLN002425,1,35057.32,35057.32,2025-12-26,ORD001522
PLN003043,1,73493.14,73493.14,2022-11-08,ORD001522
PLN038317,1,69662.98,69662.98,2022-03-21,ORD001522
PLN039330,4,60071.58,240286.32,2024-03-15,ORD001522
PLN039485,4,46019.31,184077.24,2024-04-10,ORD001522
PLN032093,3,56893.07,170679.21,2025-09-01,ORD001523
PLN035988,2,69509.1,139018.2,2022-06-28,ORD001523
PLN045518,3,63623.64,190870.92,2023-01-24,ORD001523
PLN017437,2,40656.07,81312.14,2022-11-01,ORD001524
PLN039162,4,39369.99,157479.96,2024-10-08,ORD001524
PLN021726,1,33504.2,33504.2,2022-09-18,ORD001525
PLN010638,4,12727.93,50911.72,2022-03-17,ORD001526
PLN046238,4,46558.63,186234.52,2024-09-24,ORD001526
PLN046919,4,76918.99,307675.96,2023-06-10,ORD001527
PLN028252,3,27878.13,83634.39,2024-04-28,ORD001528
PLN040838,3,36155.89,108467.67,2024-03-27,ORD001528
PLN048151,2,12881.29,25762.58,2023-03-24,ORD001528
PLN046339,3,11050.87,33152.61,2023-10-22,ORD001529
PLN015050,3,6491.6,19474.8,2023-08-01,ORD001530
PLN043212,2,2550.73,5101.46,2023-04-15,ORD001530
PLN015702,3,71468.02,214404.06,2023-10-02,ORD001531
PLN030792,2,55488.07,110976.14,2025-10-01,ORD001531
PLN035120,2,10016.76,20033.52,2022-07-14,ORD001531
PLN017912,4,72168.45,288673.8,2024-09-29,ORD001532
PLN020524,1,46990.68,46990.68,2023-07-01,ORD001532
PLN020543,1,67446.12,67446.12,2025-01-06,ORD001532
PLN023407,4,45046.57,180186.28,2022-01-30,ORD001532
PLN027760,4,58763.41,235053.64,2024-04-24,ORD001532
PLN020088,3,23086.3,69258.9,2023-06-17,ORD001533
PLN036338,3,55372.49,166117.47,2023-04-10,ORD001533
PLN009984,2,41276.07,82552.14,2022-08-04,ORD001535
PLN027200,2,45749.86,91499.72,2024-07-25,ORD001536
PLN040103,4,55295.5,221182.0,2024-06-23,ORD001536
PLN024755,3,33890.86,101672.58,2025-03-11,ORD001537
PLN044705,4,50684.14,202736.56,2022-01-16,ORD001537
PLN014239,1,25377.87,25377.87,2022-06-06,ORD001538
PLN015484,4,79267.87,317071.48,2023-09-28,ORD001538
PLN020701,3,37744.09,113232.27,2023-08-29,ORD001538
PLN023681,4,62187.02,248748.08,2022-06-28,ORD001539
PLN004576,1,79421.57,79421.57,2025-09-17,ORD001540
PLN007340,4,51543.14,206172.56,2023-01-24,ORD001540
PLN031501,1,3023.73,3023.73,2022-06-24,ORD001541
PLN031717,1,17892.62,17892.62,2024-12-08,ORD001541
PLN014887,3,20535.1,61605.3,2023-03-11,ORD001542
PLN028722,3,54972.17,164916.51,2025-06-03,ORD001542
PLN028797,2,75466.43,150932.86,2022-03-12,ORD001542
PLN034234,1,1573.55,1573.55,2025-10-17,ORD001542
PLN044219,2,14228.81,28457.62,2023-04-16,ORD001542
PLN001480,3,16624.62,49873.86,2022-08-17,ORD001543
PLN034228,3,47032.46,141097.38,2025-09-06,ORD001543
PLN048328,1,14696.76,14696.76,2024-07-18,ORD001543
PLN027463,3,70511.33,211533.99,2025-06-14,ORD001545
PLN034716,4,65519.11,262076.44,2024-06-15,ORD001545
PLN047723,2,44019.71,88039.42,2025-08-25,ORD001545
PLN033446,1,19407.19,19407.19,2022-03-03,ORD001547
PLN031294,1,6909.15,6909.15,2025-03-17,ORD001548
PLN048499,3,21600.03,64800.09,2022-07-25,ORD001548
PLN014100,4,54279.73,217118.92,2024-08-25,ORD001549
PLN044257,2,25162.38,50324.76,2023-11-09,ORD001549
PLN022250,3,35923.2,107769.6,2025-12-31,ORD001550
PLN011538,4,77534.27,310137.08,2025-04-14,ORD001551
PLN048246,3,18978.84,56936.52,2025-10-04,ORD001552
PLN038866,3,71391.72,214175.16,2025-02-14,ORD001553
PLN039522,1,47513.65,47513.65,2024-08-10,ORD001554
PLN034911,1,24481.25,24481.25,2023-02-08,ORD001556
PLN046195,1,58263.39,58263.39,2025-01-29,ORD001556
PLN008291,4,60896.36,243585.44,2025-11-14,ORD001557
PLN018674,2,62877.02,125754.04,2023-08-30,ORD001557
PLN019191,4,10479.35,41917.4,2022-05-25,ORD001557
PLN022582,2,71733.02,143466.04,2022-09-09,ORD001557
PLN016533,2,17036.95,34073.9,2023-05-09,ORD001558
PLN043351,3,455.71,1367.13,2023-11-18,ORD001558
PLN021311,1,29828.81,29828.81,2023-02-09,ORD001559
PLN015336,2,33614.99,67229.98,2024-07-16,ORD001560
PLN043385,3,39094.09,117282.27,2022-05-17,ORD001562
PLN037440,4,54156.97,216627.88,2023-06-08,ORD001563
PLN039645,4,43484.7,173938.8,2022-06-15,ORD001563
PLN017302,2,24952.7,49905.4,2022-12-19,ORD001564
PLN036187,4,39865.05,159460.2,2024-01-30,ORD001564
PLN021820,4,55186.3,220745.2,2024-05-14,ORD001565
PLN022783,2,42214.73,84429.46,2023-11-07,ORD001565
PLN045966,3,76688.85,230066.55,2023-05-07,ORD001565
PLN026738,4,39467.6,157870.4,2024-03-21,ORD001566
PLN015136,1,16862.62,16862.62,2022-08-20,ORD001569
PLN031106,4,68474.73,273898.92,2024-02-22,ORD001569
PLN040738,1,8541.63,8541.63,2023-11-15,ORD001569
PLN041308,2,33150.65,66301.3,2022-01-28,ORD001569
PLN014270,2,13821.55,27643.1,2022-03-20,ORD001570
PLN033728,4,49455.55,197822.2,2025-05-27,ORD001570
PLN022069,3,14294.0,42882.0,2025-01-14,ORD001571
PLN022259,3,77677.55,233032.65,2022-10-30,ORD001573
PLN026535,4,40148.55,160594.2,2025-03-22,ORD001573
PLN040007,4,72430.88,289723.52,2025-01-06,ORD001574
PLN044223,4,16573.37,66293.48,2022-08-31,ORD001574
PLN028703,3,6043.6,18130.8,2025-02-28,ORD001576
PLN011805,4,34006.37,136025.48,2022-11-25,ORD001577
PLN014180,3,14194.92,42584.76,2024-09-06,ORD001577
PLN009479,1,33998.52,33998.52,2023-03-25,ORD001578
PLN038052,4,71395.61,285582.44,2024-09-17,ORD001579
PLN015362,4,54782.28,219129.12,2024-12-19,ORD001580
PLN048287,2,23803.59,47607.18,2023-01-07,ORD001580
PLN003494,1,4780.12,4780.12,2024-04-06,ORD001581
PLN001062,2,76950.38,153900.76,2024-11-17,ORD001583
PLN032221,1,61992.27,61992.27,2023-12-26,ORD001583
PLN036143,4,19483.0,77932.0,2023-09-19,ORD001583
PLN012165,2,60287.18,120574.36,2023-01-23,ORD001584
PLN015954,1,22934.61,22934.61,2025-01-19,ORD001584
PLN042142,4,44794.82,179179.28,2025-05-15,ORD001585
PLN036515,3,19477.2,58431.6,2024-03-17,ORD001586
PLN039039,2,50893.08,101786.16,2023-02-18,ORD001586
PLN016016,4,3955.53,15822.12,2024-07-03,ORD001589
PLN021815,2,75777.56,151555.12,2022-05-24,ORD001589
PLN033616,3,36460.06,109380.18,2022-06-17,ORD001589
PLN031299,4,10142.25,40569.0,2024-12-02,ORD001590
PLN001208,1,65235.48,65235.48,2025-07-19,ORD001591
PLN039582,4,31180.74,124722.96,2025-12-15,ORD001591
PLN007285,1,54695.54,54695.54,2024-01-06,ORD001592
PLN040023,2,10019.04,20038.08,2023-07-10,ORD001592
PLN015590,2,25799.17,51598.34,2025-08-09,ORD001593
PLN032860,1,76100.24,76100.24,2025-07-24,ORD001593
PLN035340,3,7512.97,22538.91,2023-05-21,ORD001593
PLN011342,4,24340.9,97363.6,2023-11-03,ORD001594
PLN014867,1,1908.31,1908.31,2022-05-24,ORD001594
PLN020619,3,75087.48,225262.44,2025-03-20,ORD001594
PLN037529,2,14222.67,28445.34,2023-03-08,ORD001594
PLN037537,1,9942.29,9942.29,2025-10-18,ORD001596
PLN044159,2,69414.3,138828.6,2025-10-07,ORD001596
PLN000674,1,67932.82,67932.82,2023-04-28,ORD001597
PLN008392,1,45121.66,45121.66,2023-07-20,ORD001597
PLN008248,1,24396.8,24396.8,2023-11-05,ORD001598
PLN009322,2,22298.46,44596.92,2025-12-06,ORD001598
PLN025686,3,14707.51,44122.53,2024-04-09,ORD001598
PLN031011,4,10517.06,42068.24,2025-05-05,ORD001598
PLN006121,4,10553.75,42215.0,2024-02-12,ORD001599
PLN014149,4,70162.84,280651.36,2025-11-20,ORD001599
PLN036345,4,58067.15,232268.6,2023-02-13,ORD001599
PLN006106,3,10522.17,31566.51,2024-06-09,ORD001600
PLN013302,3,10094.1,30282.3,2024-12-12,ORD001600
PLN018915,3,59273.58,177820.74,2025-11-28,ORD001600
PLN019673,4,58875.78,235503.12,2023-11-28,ORD001600
PLN042118,1,44657.97,44657.97,2025-07-18,ORD001600
PLN020595,4,61963.2,247852.8,2023-10-01,ORD001601
PLN000823,1,2897.11,2897.11,2022-03-23,ORD001602
PLN008756,2,1175.66,2351.32,2025-02-12,ORD001603
PLN038757,1,60808.97,60808.97,2023-12-30,ORD001603
PLN009600,2,50957.24,101914.48,2025-01-13,ORD001604
PLN023882,1,77044.39,77044.39,2022-12-14,ORD001604
PLN045812,2,43042.89,86085.78,2023-12-12,ORD001604
PLN000001,2,49452.11,98904.22,2022-10-18,ORD001605
PLN011868,2,63679.63,127359.26,2025-01-27,ORD001605
PLN003438,2,28463.54,56927.08,2022-01-11,ORD001606
PLN007107,1,78078.06,78078.06,2025-12-29,ORD001606
PLN013839,3,64435.77,193307.31,2022-05-03,ORD001606
PLN015079,3,9205.29,27615.87,2025-09-30,ORD001606
PLN028656,2,10655.33,21310.66,2022-09-22,ORD001607
PLN018162,3,5065.13,15195.39,2022-01-17,ORD001608
PLN018902,4,24967.9,99871.6,2023-12-23,ORD001608
PLN009688,1,7430.4,7430.4,2024-05-03,ORD001609
PLN020376,4,32805.14,131220.56,2025-02-25,ORD001609
PLN026201,1,67738.12,67738.12,2022-01-07,ORD001609
PLN029379,4,54333.61,217334.44,2023-08-03,ORD001609
PLN025335,1,22556.4,22556.4,2025-03-24,ORD001610
PLN035736,2,21595.57,43191.14,2023-08-20,ORD001610
PLN046880,3,78195.22,234585.66,2024-01-23,ORD001610
PLN010203,4,18955.14,75820.56,2022-09-29,ORD001611
PLN010726,1,55938.62,55938.62,2023-12-25,ORD001614
PLN032291,4,68601.55,274406.2,2023-03-14,ORD001615
PLN033485,2,22897.08,45794.16,2022-02-08,ORD001616
PLN033773,1,48433.18,48433.18,2025-01-01,ORD001616
PLN012020,3,19484.25,58452.75,2022-03-05,ORD001617
PLN048601,3,31518.59,94555.77,2022-06-28,ORD001617
PLN003097,2,31226.35,62452.7,2025-05-07,ORD001618
PLN014337,2,68138.62,136277.24,2024-01-29,ORD001618
PLN020219,1,19381.67,19381.67,2023-02-07,ORD001618
PLN048113,2,72694.71,145389.42,2025-02-15,ORD001618
PLN002468,1,5275.76,5275.76,2023-11-04,ORD001619
PLN017627,3,62393.51,187180.53,2024-08-30,ORD001619
PLN043795,1,7559.68,7559.68,2022-04-14,ORD001619
PLN018798,3,56709.94,170129.82,2025-09-02,ORD001620
PLN048927,3,10479.83,31439.49,2025-12-17,ORD001620
PLN037330,3,4101.86,12305.58,2025-06-11,ORD001622
PLN002064,3,7348.49,22045.47,2025-05-14,ORD001623
PLN048065,4,66201.18,264804.72,2024-07-24,ORD001623
PLN049439,1,44920.93,44920.93,2025-06-01,ORD001623
PLN010513,3,25879.6,77638.8,2024-05-06,ORD001624
PLN013862,3,4977.6,14932.8,2024-07-03,ORD001624
PLN014995,1,5305.15,5305.15,2023-11-17,ORD001624
PLN018961,1,35793.51,35793.51,2023-08-23,ORD001624
PLN044480,3,41528.52,124585.56,2023-04-20,ORD001624
PLN010992,2,62841.64,125683.28,2023-10-18,ORD001625
PLN026753,2,67934.48,135868.96,2023-01-04,ORD001625
PLN007229,4,13576.17,54304.68,2022-12-16,ORD001626
PLN034413,2,74167.1,148334.2,2023-10-25,ORD001626
PLN042791,4,26636.95,106547.8,2025-03-01,ORD001627
PLN012894,1,52241.29,52241.29,2025-01-18,ORD001628
PLN017014,4,78351.34,313405.36,2023-03-03,ORD001628
PLN043453,3,63650.02,190950.06,2024-07-16,ORD001628
PLN001711,1,60246.69,60246.69,2023-04-02,ORD001629
PLN031675,3,13399.46,40198.38,2023-06-08,ORD001629
PLN038281,3,76734.11,230202.33,2023-03-27,ORD001629
PLN017486,2,38482.83,76965.66,2024-11-14,ORD001630
PLN020292,1,3728.5,3728.5,2022-04-12,ORD001630
PLN022298,4,23819.6,95278.4,2024-05-05,ORD001630
PLN006874,2,33100.3,66200.6,2023-10-09,ORD001631
PLN020356,2,13232.25,26464.5,2024-04-06,ORD001631
PLN041869,2,32922.52,65845.04,2023-05-07,ORD001631
PLN006241,2,11808.53,23617.06,2024-07-25,ORD001632
PLN012958,1,13743.77,13743.77,2024-02-16,ORD001632
PLN016992,3,1468.97,4406.91,2025-05-05,ORD001632
PLN022655,3,52998.48,158995.44,2022-07-22,ORD001632
PLN024088,1,11622.08,11622.08,2023-04-23,ORD001632
PLN049670,1,55361.91,55361.91,2024-03-04,ORD001632
PLN005182,3,64784.37,194353.11,2023-10-18,ORD001633
PLN024087,3,6712.07,20136.21,2024-07-24,ORD001633
PLN041414,2,33122.65,66245.3,2023-03-08,ORD001633
PLN015298,3,15390.9,46172.7,2023-05-07,ORD001634
PLN017713,1,2500.16,2500.16,2022-07-07,ORD001634
PLN032923,4,64887.35,259549.4,2025-08-29,ORD001634
PLN002890,4,18301.65,73206.6,2024-11-16,ORD001635
PLN005850,1,19987.86,19987.86,2022-02-25,ORD001635
PLN040255,4,28588.31,114353.24,2023-09-03,ORD001635
PLN015525,1,34219.1,34219.1,2024-03-09,ORD001636
PLN002402,2,12840.98,25681.96,2023-09-22,ORD001638
PLN003561,1,26489.89,26489.89,2024-11-04,ORD001638
PLN031857,1,38699.53,38699.53,2023-08-11,ORD001638
PLN040803,1,29132.69,29132.69,2022-05-13,ORD001638
PLN013526,4,54095.9,216383.6,2022-07-24,ORD001640
PLN014282,2,68914.47,137828.94,2024-06-23,ORD001640
PLN036848,3,25696.94,77090.82,2025-02-08,ORD001640
PLN039348,4,77398.11,309592.44,2023-07-08,ORD001640
PLN006135,3,63870.49,191611.47,2025-07-22,ORD001641
PLN011469,1,56901.2,56901.2,2022-02-14,ORD001642
PLN014194,4,27284.7,109138.8,2022-01-04,ORD001642
PLN020397,1,38900.04,38900.04,2022-12-07,ORD001642
PLN022501,2,3711.97,7423.94,2022-12-05,ORD001643
PLN009897,2,35763.1,71526.2,2023-11-09,ORD001644
PLN038158,2,7151.29,14302.58,2023-04-21,ORD001644
PLN047541,4,56219.54,224878.16,2022-01-15,ORD001646
PLN048062,1,78080.29,78080.29,2024-07-20,ORD001646
PLN004492,3,7299.61,21898.83,2023-12-09,ORD001647
PLN000444,3,68121.21,204363.63,2023-02-26,ORD001648
PLN007127,1,8001.36,8001.36,2025-05-18,ORD001648
PLN016543,1,25589.87,25589.87,2022-11-07,ORD001649
PLN041260,2,12356.12,24712.24,2022-08-13,ORD001649
PLN001523,2,20179.4,40358.8,2024-11-20,ORD001650
PLN020782,1,78904.48,78904.48,2023-05-03,ORD001650
PLN046706,4,47773.19,191092.76,2023-03-24,ORD001651
PLN006644,4,64894.41,259577.64,2023-12-30,ORD001652
PLN039974,1,8382.3,8382.3,2024-04-02,ORD001652
PLN009254,4,69771.25,279085.0,2023-08-12,ORD001653
PLN000730,1,50374.44,50374.44,2022-02-08,ORD001654
PLN027240,3,63924.76,191774.28,2025-03-26,ORD001655
PLN000584,1,2498.99,2498.99,2022-01-18,ORD001656
PLN018926,3,37669.76,113009.28,2023-07-24,ORD001656
PLN034529,2,52933.2,105866.4,2024-12-04,ORD001656
PLN019605,1,68345.96,68345.96,2023-12-19,ORD001657
PLN021931,3,16954.08,50862.24,2022-11-17,ORD001657
PLN030639,4,34706.23,138824.92,2025-02-22,ORD001657
PLN031371,4,51359.34,205437.36,2024-11-26,ORD001657
PLN031836,1,54525.85,54525.85,2024-12-06,ORD001657
PLN007261,3,71793.96,215381.88,2025-03-22,ORD001658
PLN045181,1,42770.91,42770.91,2024-01-31,ORD001658
PLN013644,3,66143.5,198430.5,2024-07-12,ORD001659
PLN008796,1,17548.94,17548.94,2025-04-01,ORD001660
PLN016317,1,44730.45,44730.45,2023-04-29,ORD001660
PLN037515,2,9587.04,19174.08,2023-07-23,ORD001660
PLN041530,3,70615.61,211846.83,2025-11-11,ORD001660
PLN011328,1,58568.54,58568.54,2023-05-14,ORD001661
PLN030618,1,77896.25,77896.25,2022-09-06,ORD001661
PLN032896,4,70429.65,281718.6,2025-07-18,ORD001661
PLN013057,2,32642.59,65285.18,2025-03-12,ORD001662
PLN016234,3,77461.62,232384.86,2023-03-09,ORD001662
PLN035393,2,33432.38,66864.76,2024-11-07,ORD001662
PLN001344,2,8572.76,17145.52,2023-02-02,ORD001664
PLN003897,4,31223.44,124893.76,2024-08-24,ORD001664
PLN041972,4,8115.59,32462.36,2022-06-15,ORD001664
PLN007908,2,63064.17,126128.34,2024-11-29,ORD001665
PLN000880,3,75235.8,225707.4,2023-12-02,ORD001666
PLN043463,1,24312.63,24312.63,2022-04-13,ORD001666
PLN008942,3,40336.14,121008.42,2025-04-01,ORD001667
PLN043908,4,57687.19,230748.76,2024-05-27,ORD001668
PLN004126,2,14938.43,29876.86,2025-07-10,ORD001670
PLN015772,3,31791.24,95373.72,2023-05-27,ORD001670
PLN001048,1,27476.85,27476.85,2023-11-01,ORD001671
PLN022542,1,30075.08,30075.08,2022-11-21,ORD001671
PLN027690,2,78175.79,156351.58,2023-10-05,ORD001671
PLN006090,1,19205.3,19205.3,2024-11-16,ORD001672
PLN030682,1,66619.86,66619.86,2025-05-31,ORD001672
PLN026952,4,9232.59,36930.36,2024-06-28,ORD001673
PLN026646,1,16999.0,16999.0,2022-06-09,ORD001674
PLN029088,4,32460.14,129840.56,2024-05-22,ORD001674
PLN039141,2,3228.31,6456.62,2023-05-29,ORD001674
PLN005236,3,17347.03,52041.09,2024-08-06,ORD001677
PLN020286,3,7233.29,21699.87,2024-06-24,ORD001677
PLN028798,2,17887.68,35775.36,2023-04-28,ORD001677
PLN037437,1,16849.06,16849.06,2024-01-13,ORD001677
PLN013857,1,20159.78,20159.78,2025-11-18,ORD001680
PLN000065,1,7090.88,7090.88,2023-05-11,ORD001682
PLN004505,4,42448.07,169792.28,2022-06-26,ORD001682
PLN027241,3,33924.27,101772.81,2024-04-14,ORD001683
PLN018322,3,49442.38,148327.14,2022-09-14,ORD001685
PLN027836,3,11792.63,35377.89,2024-03-01,ORD001685
PLN029717,3,51709.36,155128.08,2024-11-22,ORD001685
PLN032641,1,57607.2,57607.2,2023-03-31,ORD001685
PLN047076,2,7651.79,15303.58,2022-10-27,ORD001686
PLN001317,4,51059.78,204239.12,2024-06-26,ORD001687
PLN041626,3,15378.5,46135.5,2024-10-18,ORD001687
PLN046815,3,39718.26,119154.78,2024-05-17,ORD001687
PLN003528,4,15659.27,62637.08,2024-12-17,ORD001688
PLN022520,4,75829.83,303319.32,2024-06-13,ORD001689
PLN047264,1,23055.63,23055.63,2024-05-16,ORD001689
PLN012623,4,10291.92,41167.68,2023-07-13,ORD001690
PLN007562,1,9392.39,9392.39,2023-01-14,ORD001691
PLN010370,4,55787.59,223150.36,2024-08-09,ORD001691
PLN047043,3,64529.65,193588.95,2024-07-30,ORD001691
PLN036751,4,22971.76,91887.04,2023-08-18,ORD001692
PLN029003,3,21030.06,63090.18,2023-06-04,ORD001693
PLN006223,1,57646.81,57646.81,2024-09-13,ORD001694
PLN033053,2,30570.76,61141.52,2025-10-24,ORD001694
PLN033054,4,35737.48,142949.92,2024-07-31,ORD001694
PLN019912,3,34362.11,103086.33,2024-10-11,ORD001695
PLN028941,2,68116.6,136233.2,2022-12-07,ORD001696
PLN049790,2,31179.92,62359.84,2025-02-01,ORD001696
PLN002078,2,75504.3,151008.6,2024-01-04,ORD001697
PLN002979,4,70945.64,283782.56,2024-07-20,ORD001697
PLN013468,1,31145.01,31145.01,2023-01-07,ORD001697
PLN023967,3,59142.3,177426.9,2022-03-29,ORD001697
PLN047045,4,4783.22,19132.88,2022-04-13,ORD001697
PLN021845,4,53920.57,215682.28,2023-12-01,ORD001698
PLN003744,3,15650.38,46951.14,2024-03-13,ORD001700
PLN040388,4,35278.59,141114.36,2023-10-23,ORD001700
PLN017475,1,35336.76,35336.76,2025-09-08,ORD001703
PLN034736,1,64917.38,64917.38,2025-05-22,ORD001703
PLN043539,1,76778.14,76778.14,2023-06-18,ORD001703
PLN029950,4,70063.46,280253.84,2022-09-30,ORD001704
PLN041847,3,40844.97,122534.91,2025-04-16,ORD001704
PLN049343,4,39144.6,156578.4,2022-03-30,ORD001704
PLN018759,2,27820.8,55641.6,2023-09-22,ORD001705
PLN043027,1,25094.79,25094.79,2022-04-01,ORD001705
PLN002536,4,30871.97,123487.88,2024-08-15,ORD001706
PLN009793,4,78918.98,315675.92,2025-07-16,ORD001706
PLN016702,1,50557.11,50557.11,2022-07-19,ORD001706
PLN028059,4,34675.77,138703.08,2025-08-03,ORD001706
PLN038123,4,40988.26,163953.04,2025-02-15,ORD001706
PLN007688,4,26761.02,107044.08,2022-02-17,ORD001707
PLN036123,4,67587.66,270350.64,2024-01-29,ORD001707
PLN008889,4,72501.91,290007.64,2025-06-25,ORD001708
PLN015258,3,68649.63,205948.89,2024-09-23,ORD001708
PLN022312,2,51530.0,103060.0,2023-08-23,ORD001708
PLN026729,1,41535.43,41535.43,2024-03-05,ORD001708
PLN035912,2,59945.03,119890.06,2025-08-10,ORD001708
PLN039396,4,58888.86,235555.44,2022-09-19,ORD001708
PLN011439,4,64153.16,256612.64,2023-09-25,ORD001709
PLN034855,4,73343.48,293373.92,2024-03-12,ORD001709
PLN035441,3,49099.58,147298.74,2025-01-07,ORD001709
PLN041165,2,16595.08,33190.16,2023-07-09,ORD001709
PLN015724,4,42409.35,169637.4,2025-12-01,ORD001710
PLN045934,1,65691.86,65691.86,2024-04-10,ORD001711
PLN019274,1,29777.4,29777.4,2024-11-19,ORD001712
PLN021258,3,49470.05,148410.15,2025-11-01,ORD001712
PLN008859,2,57532.13,115064.26,2023-05-27,ORD001713
PLN008844,1,26817.5,26817.5,2025-11-02,ORD001714
PLN013015,1,79875.79,79875.79,2024-12-27,ORD001714
PLN034701,4,22014.32,88057.28,2024-05-23,ORD001714
PLN043127,1,4757.53,4757.53,2022-07-16,ORD001714
PLN040249,3,63741.63,191224.89,2024-06-05,ORD001716
PLN004843,4,40702.76,162811.04,2022-08-22,ORD001720
PLN013672,4,47681.56,190726.24,2022-10-28,ORD001720
PLN044162,1,23879.96,23879.96,2025-07-10,ORD001720
PLN003774,1,30446.77,30446.77,2022-03-17,ORD001721
PLN008441,2,16725.16,33450.32,2025-06-08,ORD001721
PLN033744,4,67695.13,270780.52,2025-12-29,ORD001721
PLN046818,1,52141.81,52141.81,2025-03-17,ORD001721
PLN042550,3,68209.61,204628.83,2022-03-20,ORD001722
PLN009306,4,25087.51,100350.04,2025-11-07,ORD001723
PLN023214,3,52258.87,156776.61,2025-08-14,ORD001723
PLN006245,3,3090.35,9271.05,2025-11-12,ORD001724
PLN008878,2,70334.46,140668.92,2023-11-28,ORD001724
PLN015378,4,32078.4,128313.6,2022-08-14,ORD001724
PLN045096,1,6856.9,6856.9,2022-03-12,ORD001724
PLN045305,4,29078.5,116314.0,2024-10-16,ORD001725
PLN004347,1,13789.67,13789.67,2025-05-19,ORD001726
PLN007946,2,67085.6,134171.2,2024-03-01,ORD001726
PLN000689,4,47905.63,191622.52,2023-06-06,ORD001728
PLN016035,2,54359.7,108719.4,2022-10-03,ORD001728
PLN005632,4,18276.51,73106.04,2025-09-12,ORD001729
PLN027029,1,5790.32,5790.32,2025-03-23,ORD001729
PLN039123,3,6956.52,20869.56,2025-08-24,ORD001729
