Invoice_ID,Invoice_Details,Quantity,Original_Price,VAT_Rate,TotalAmount,Order_ID
INV002315,Invoice for order ORD002315,5,110984.13,0.07,118753.02,ORD002315
INV002316,Invoice for order ORD002316,3,99118.37,0.07,106056.66,ORD002316
INV002317,Invoice for order ORD002317,3,8848.17,0.07,9467.54,ORD002317
INV002318,Invoice for order ORD002318,4,30611.67,0.07,32754.49,ORD002318
INV002319,Invoice for order ORD002319,5,51918.6,0.07,55552.9,ORD002319
INV002320,Invoice for order ORD002320,2,84567.91,0.07,90487.66,ORD002320
INV002321,Invoice for order ORD002321,1,58739.03,0.07,62850.76,ORD002321
INV002322,Invoice for order ORD002322,4,109508.19,0.07,117173.76,ORD002322
INV002323,Invoice for order ORD002323,4,25688.55,0.07,27486.75,ORD002323
INV002324,Invoice for order ORD002324,1,39892.21,0.07,42684.66,ORD002324
INV002325,Invoice for order ORD002325,2,78082.55,0.07,83548.33,ORD002325
INV002326,Invoice for order ORD002326,1,24197.03,0.07,25890.82,ORD002326
INV002327,Invoice for order ORD002327,4,21454.33,0.07,22956.13,ORD002327
INV002328,Invoice for order ORD002328,5,85524.77,0.07,91511.5,ORD002328
INV002329,Invoice for order ORD002329,3,79595.54,0.07,85167.23,ORD002329
INV002330,Invoice for order ORD002330,5,12267.69,0.07,13126.43,ORD002330
INV002331,Invoice for order ORD002331,3,43529.25,0.07,46576.3,ORD002331
INV002332,Invoice for order ORD002332,5,23141.1,0.07,24760.98,ORD002332
INV002333,Invoice for order ORD002333,3,47719.37,0.07,51059.73,ORD002333
INV002334,Invoice for order ORD002334,5,72880.15,0.07,77981.76,ORD002334
INV002335,Invoice for order ORD002335,1,83673.47,0.07,89530.61,ORD002335
INV002336,Invoice for order ORD002336,4,21355.2,0.07,22850.06,ORD002336
INV002337,Invoice for order ORD002337,5,51019.24,0.07,54590.59,ORD002337
INV002338,Invoice for order ORD002338,5,9856.06,0.07,10545.98,ORD002338
INV002339,Invoice for order ORD002339,4,56553.04,0.07,60511.75,ORD002339
INV002340,Invoice for order ORD002340,4,30910.63,0.07,33074.37,ORD002340
INV002341,Invoice for order ORD002341,4,82218.87,0.07,87974.19,ORD002341
INV002342,Invoice for order ORD002342,2,45440.85,0.07,48621.71,ORD002342
INV002343,Invoice for order ORD002343,5,55595.46,0.07,59487.14,ORD002343
INV002344,Invoice for order ORD002344,1,72652.53,0.07,77738.21,ORD002344
INV002345,Invoice for order ORD002345,1,100429.43,0.07,107459.49,ORD002345
INV002346,Invoice for order ORD002346,1,59896.95,0.07,64089.74,ORD002346
INV002347,Invoice for order ORD002347,5,78590.39,0.07,84091.72,ORD002347
INV002348,Invoice for order ORD002348,1,25024.91,0.07,26776.65,ORD002348
INV002349,Invoice for order ORD002349,2,19568.21,0.07,20937.98,ORD002349
INV002350,Invoice for order ORD002350,3,79298.58,0.07,84849.48,ORD002350
INV002351,Invoice for order ORD002351,1,21137.31,0.07,22616.92,ORD002351
INV002352,Invoice for order ORD002352,3,95683.54,0.07,102381.39,ORD002352
INV002353,Invoice for order ORD002353,3,76572.32,0.07,81932.38,ORD002353
INV002354,Invoice for order ORD002354,4,16307.59,0.07,17449.12,ORD002354
INV002355,Invoice for order ORD002355,4,37775.21,0.07,40419.47,ORD002355
INV002356,Invoice for order ORD002356,1,19534.25,0.07,20901.65,ORD002356
INV002357,Invoice for order ORD002357,4,65595.78,0.07,70187.48,ORD002357
INV002358,Invoice for order ORD002358,4,12683.77,0.07,13571.63,ORD002358
INV002359,Invoice for order ORD002359,3,93762.06,0.07,100325.4,ORD002359
INV002360,Invoice for order ORD002360,2,87049.68,0.07,93143.16,ORD002360
INV002361,Invoice for order ORD002361,3,51016.5,0.07,54587.65,ORD002361
INV002362,Invoice for order ORD002362,3,74558.24,0.07,79777.32,ORD002362
INV002363,Invoice for order ORD002363,1,92912.21,0.07,99416.06,ORD002363
INV002364,Invoice for order ORD002364,5,86968.12,0.07,93055.89,ORD002364
INV002365,Invoice for order ORD002365,3,77057.21,0.07,82451.21,ORD002365
INV002366,Invoice for order ORD002366,4,96096.94,0.07,102823.73,ORD002366
INV002367,Invoice for order ORD002367,3,56066.31,0.07,59990.95,ORD002367
INV002368,Invoice for order ORD002368,4,40608.11,0.07,43450.68,ORD002368
INV002369,Invoice for order ORD002369,4,71802.5,0.07,76828.68,ORD002369
INV002370,Invoice for order ORD002370,5,100894.36,0.07,107956.96,ORD002370
INV002371,Invoice for order ORD002371,5,20006.35,0.07,21406.79,ORD002371
INV002372,Invoice for order ORD002372,3,44137.97,0.07,47227.63,ORD002372
INV002373,Invoice for order ORD002373,3,35013.21,0.07,37464.13,ORD002373
INV002374,Invoice for order ORD002374,3,93629.44,0.07,100183.5,ORD002374
INV002375,Invoice for order ORD002375,4,63753.42,0.07,68216.16,ORD002375
INV002376,Invoice for order ORD002376,1,56188.58,0.07,60121.78,ORD002376
INV002377,Invoice for order ORD002377,2,58897.9,0.07,63020.75,ORD002377
INV002378,Invoice for order ORD002378,2,34379.11,0.07,36785.65,ORD002378
INV002379,Invoice for order ORD002379,3,2208.68,0.07,2363.29,ORD002379
INV002380,Invoice for order ORD002380,5,14252.87,0.07,15250.57,ORD002380
INV002381,Invoice for order ORD002381,4,39807.97,0.07,42594.53,ORD002381
INV002382,Invoice for order ORD002382,2,39580.45,0.07,42351.08,ORD002382
INV002383,Invoice for order ORD002383,5,74772.39,0.07,80006.46,ORD002383
INV002384,Invoice for order ORD002384,1,80118.74,0.07,85727.05,ORD002384
INV002385,Invoice for order ORD002385,2,48719.69,0.07,52130.07,ORD002385
INV002386,Invoice for order ORD002386,1,53312.84,0.07,57044.74,ORD002386
INV002387,Invoice for order ORD002387,4,47660.1,0.07,50996.31,ORD002387
INV002388,Invoice for order ORD002388,3,67145.93,0.07,71846.14,ORD002388
INV002389,Invoice for order ORD002389,3,90302.28,0.07,96623.44,ORD002389
INV002390,Invoice for order ORD002390,2,28390.13,0.07,30377.44,ORD002390
INV002391,Invoice for order ORD002391,3,34529.93,0.07,36947.03,ORD002391
INV002392,Invoice for order ORD002392,4,61426.89,0.07,65726.77,ORD002392
INV002393,Invoice for order ORD002393,4,11193.5,0.07,11977.05,ORD002393
INV002394,Invoice for order ORD002394,3,56734.5,0.07,60705.91,ORD002394
INV002395,Invoice for order ORD002395,4,40024.45,0.07,42826.16,ORD002395
INV002396,Invoice for order ORD002396,4,51984.52,0.07,55623.44,ORD002396
INV002397,Invoice for order ORD002397,4,10343.23,0.07,11067.26,ORD002397
INV002398,Invoice for order ORD002398,3,88320.12,0.07,94502.53,ORD002398
INV002399,Invoice for order ORD002399,2,69809.64,0.07,74696.32,ORD002399
INV002400,Invoice for order ORD002400,1,84824.81,0.07,90762.55,ORD002400
INV002401,Invoice for order ORD002401,1,52154.7,0.07,55805.53,ORD002401
INV002402,Invoice for order ORD002402,1,9922.21,0.07,10616.76,ORD002402
INV002403,Invoice for order ORD002403,1,37711.47,0.07,40351.27,ORD002403
INV002404,Invoice for order ORD002404,5,54238.7,0.07,58035.41,ORD002404
INV002405,Invoice for order ORD002405,1,83164.97,0.07,88986.52,ORD002405
INV002406,Invoice for order ORD002406,1,78820.5,0.07,84337.93,ORD002406
INV002407,Invoice for order ORD002407,4,15701.06,0.07,16800.13,ORD002407
INV002408,Invoice for order ORD002408,2,34071.61,0.07,36456.62,ORD002408
INV002409,Invoice for order ORD002409,1,90440.38,0.07,96771.21,ORD002409
INV002410,Invoice for order ORD002410,1,7965.87,0.07,8523.48,ORD002410
INV002411,Invoice for order ORD002411,1,58522.24,0.07,62618.8,ORD002411
INV002412,Invoice for order ORD002412,4,3220.97,0.07,3446.44,ORD002412
INV002413,Invoice for order ORD002413,1,103890.01,0.07,111162.31,ORD002413
INV002414,Invoice for order ORD002414,2,92076.99,0.07,98522.38,ORD002414
INV002415,Invoice for order ORD002415,5,76558.68,0.07,81917.79,ORD002415
INV002416,Invoice for order ORD002416,4,16800.41,0.07,17976.44,ORD002416
INV002417,Invoice for order ORD002417,2,19539.88,0.07,20907.67,ORD002417
INV002418,Invoice for order ORD002418,4,54126.86,0.07,57915.74,ORD002418
INV002419,Invoice for order ORD002419,5,55522.63,0.07,59409.21,ORD002419
INV002420,Invoice for order ORD002420,4,78382.71,0.07,83869.5,ORD002420
INV002421,Invoice for order ORD002421,4,17014.86,0.07,18205.9,ORD002421
INV002422,Invoice for order ORD002422,5,43959.64,0.07,47036.81,ORD002422
INV002423,Invoice for order ORD002423,5,50107.75,0.07,53615.29,ORD002423
INV002424,Invoice for order ORD002424,4,99018.4,0.07,105949.69,ORD002424
INV002425,Invoice for order ORD002425,2,40421.36,0.07,43250.85,ORD002425
INV002426,Invoice for order ORD002426,5,44093.09,0.07,47179.61,ORD002426
INV002427,Invoice for order ORD002427,2,39764.59,0.07,42548.11,ORD002427
INV002428,Invoice for order ORD002428,2,31552.94,0.07,33761.65,ORD002428
INV002429,Invoice for order ORD002429,4,8085.15,0.07,8651.11,ORD002429
INV002430,Invoice for order ORD002430,4,68129.06,0.07,72898.09,ORD002430
INV002431,Invoice for order ORD002431,5,87065.48,0.07,93160.06,ORD002431
INV002432,Invoice for order ORD002432,3,66231.62,0.07,70867.83,ORD002432
INV002433,Invoice for order ORD002433,5,93150.85,0.07,99671.41,ORD002433
INV002434,Invoice for order ORD002434,2,26344.55,0.07,28188.67,ORD002434
INV002435,Invoice for order ORD002435,4,36614.3,0.07,39177.3,ORD002435
INV002436,Invoice for order ORD002436,2,12242.15,0.07,13099.1,ORD002436
INV002437,Invoice for order ORD002437,4,84878.28,0.07,90819.76,ORD002437
INV002438,Invoice for order ORD002438,1,68806.06,0.07,73622.48,ORD002438
INV002439,Invoice for order ORD002439,1,49778.18,0.07,53262.65,ORD002439
INV002440,Invoice for order ORD002440,1,103611.52,0.07,110864.33,ORD002440
INV002441,Invoice for order ORD002441,4,42641.74,0.07,45626.66,ORD002441
INV002442,Invoice for order ORD002442,2,22325.5,0.07,23888.29,ORD002442
INV002443,Invoice for order ORD002443,3,25651.25,0.07,27446.84,ORD002443
INV002444,Invoice for order ORD002444,5,90781.62,0.07,97136.33,ORD002444
INV002445,Invoice for order ORD002445,1,70728.34,0.07,75679.32,ORD002445
INV002446,Invoice for order ORD002446,1,90930.9,0.07,97296.06,ORD002446
INV002447,Invoice for order ORD002447,4,63935.76,0.07,68411.26,ORD002447
INV002448,Invoice for order ORD002448,5,55881.28,0.07,59792.97,ORD002448
INV002449,Invoice for order ORD002449,4,56403.37,0.07,60351.61,ORD002449
INV002450,Invoice for order ORD002450,5,95779.33,0.07,102483.88,ORD002450
INV002451,Invoice for order ORD002451,4,98074.99,0.07,104940.24,ORD002451
INV002452,Invoice for order ORD002452,5,33773.94,0.07,36138.12,ORD002452
INV002453,Invoice for order ORD002453,1,67643.0,0.07,72378.01,ORD002453
INV002454,Invoice for order ORD002454,3,103468.84,0.07,110711.66,ORD002454
INV002455,Invoice for order ORD002455,3,8056.41,0.07,8620.36,ORD002455
INV002456,Invoice for order ORD002456,1,60152.94,0.07,64363.65,ORD002456
INV002457,Invoice for order ORD002457,5,56313.66,0.07,60255.62,ORD002457
INV002458,Invoice for order ORD002458,5,78367.65,0.07,83853.39,ORD002458
INV002459,Invoice for order ORD002459,3,73421.7,0.07,78561.22,ORD002459
INV002460,Invoice for order ORD002460,3,22860.84,0.07,24461.1,ORD002460
INV002461,Invoice for order ORD002461,5,91685.14,0.07,98103.1,ORD002461
INV002462,Invoice for order ORD002462,1,26781.55,0.07,28656.26,ORD002462
INV002463,Invoice for order ORD002463,5,101464.21,0.07,108566.7,ORD002463
INV002464,Invoice for order ORD002464,1,39092.1,0.07,41828.55,ORD002464
INV002465,Invoice for order ORD002465,5,83032.79,0.07,88845.08,ORD002465
INV002466,Invoice for order ORD002466,4,106185.78,0.07,113618.78,ORD002466
INV002467,Invoice for order ORD002467,1,4443.19,0.07,4754.21,ORD002467
INV002468,Invoice for order ORD002468,3,48659.92,0.07,52066.11,ORD002468
INV002469,Invoice for order ORD002469,2,2862.12,0.07,3062.47,ORD002469
INV002470,Invoice for order ORD002470,2,60126.36,0.07,64335.21,ORD002470
INV002471,Invoice for order ORD002471,1,62171.28,0.07,66523.27,ORD002471
INV002472,Invoice for order ORD002472,4,78135.64,0.07,83605.14,ORD002472
INV002473,Invoice for order ORD002473,5,15853.8,0.07,16963.57,ORD002473
INV002474,Invoice for order ORD002474,5,110198.95,0.07,117912.88,ORD002474
INV002475,Invoice for order ORD002475,3,49219.36,0.07,52664.72,ORD002475
INV002476,Invoice for order ORD002476,1,66205.41,0.07,70839.79,ORD002476
INV002477,Invoice for order ORD002477,5,63908.23,0.07,68381.81,ORD002477
INV002478,Invoice for order ORD002478,2,91222.73,0.07,97608.32,ORD002478
INV002479,Invoice for order ORD002479,4,20636.37,0.07,22080.92,ORD002479
INV002480,Invoice for order ORD002480,5,73642.5,0.07,78797.47,ORD002480
INV002481,Invoice for order ORD002481,2,68160.56,0.07,72931.8,ORD002481
INV002482,Invoice for order ORD002482,1,8997.35,0.07,9627.16,ORD002482
INV002483,Invoice for order ORD002483,3,100717.76,0.07,107768.0,ORD002483
INV002484,Invoice for order ORD002484,3,105607.97,0.07,113000.53,ORD002484
INV002485,Invoice for order ORD002485,2,59306.43,0.07,63457.88,ORD002485
INV002486,Invoice for order ORD002486,5,56693.21,0.07,60661.73,ORD002486
INV002487,Invoice for order ORD002487,4,79259.3,0.07,84807.45,ORD002487
INV002488,Invoice for order ORD002488,1,23200.76,0.07,24824.81,ORD002488
INV002489,Invoice for order ORD002489,5,26214.06,0.07,28049.04,ORD002489
INV002490,Invoice for order ORD002490,3,81426.95,0.07,87126.84,ORD002490
INV002491,Invoice for order ORD002491,2,78459.68,0.07,83951.86,ORD002491
INV002492,Invoice for order ORD002492,1,2844.96,0.07,3044.11,ORD002492
INV002493,Invoice for order ORD002493,5,43373.0,0.07,46409.11,ORD002493
INV002494,Invoice for order ORD002494,5,43346.15,0.07,46380.38,ORD002494
INV002495,Invoice for order ORD002495,4,50056.41,0.07,53560.36,ORD002495
INV002496,Invoice for order ORD002496,2,74169.27,0.07,79361.12,ORD002496
INV002497,Invoice for order ORD002497,3,3963.63,0.07,4241.08,ORD002497
INV002498,Invoice for order ORD002498,5,84729.09,0.07,90660.13,ORD002498
INV002499,Invoice for order ORD002499,3,90957.12,0.07,97324.12,ORD002499
INV002500,Invoice for order ORD002500,1,38544.72,0.07,41242.85,ORD002500
INV002501,Invoice for order ORD002501,4,87871.23,0.07,94022.22,ORD002501
INV002502,Invoice for order ORD002502,5,43812.35,0.07,46879.21,ORD002502
INV002503,Invoice for order ORD002503,5,52232.29,0.07,55888.55,ORD002503
INV002504,Invoice for order ORD002504,5,29515.92,0.07,31582.03,ORD002504
INV002505,Invoice for order ORD002505,2,15195.13,0.07,16258.79,ORD002505
INV002506,Invoice for order ORD002506,3,10020.24,0.07,10721.66,ORD002506
INV002507,Invoice for order ORD002507,3,38163.66,0.07,40835.12,ORD002507
INV002508,Invoice for order ORD002508,3,40862.19,0.07,43722.54,ORD002508
INV002509,Invoice for order ORD002509,5,1845.35,0.07,1974.52,ORD002509
INV002510,Invoice for order ORD002510,3,93833.63,0.07,100401.98,ORD002510
INV002511,Invoice for order ORD002511,1,49597.35,0.07,53069.16,ORD002511
INV002512,Invoice for order ORD002512,3,54097.99,0.07,57884.85,ORD002512
INV002513,Invoice for order ORD002513,1,65195.0,0.07,69758.65,ORD002513
INV002514,Invoice for order ORD002514,5,62054.22,0.07,66398.02,ORD002514
INV002515,Invoice for order ORD002515,3,86013.3,0.07,92034.23,ORD002515
INV002516,Invoice for order ORD002516,4,14675.79,0.07,15703.09,ORD002516
INV002517,Invoice for order ORD002517,5,73728.4,0.07,78889.39,ORD002517
INV002518,Invoice for order ORD002518,1,21045.36,0.07,22518.53,ORD002518
INV002519,Invoice for order ORD002519,5,35907.92,0.07,38421.47,ORD002519
INV002520,Invoice for order ORD002520,1,106755.7,0.07,114228.6,ORD002520
INV002521,Invoice for order ORD002521,1,76231.16,0.07,81567.34,ORD002521
INV002522,Invoice for order ORD002522,1,67541.28,0.07,72269.17,ORD002522
INV002523,Invoice for order ORD002523,5,50033.29,0.07,53535.62,ORD002523
INV002524,Invoice for order ORD002524,2,36852.14,0.07,39431.79,ORD002524
INV002525,Invoice for order ORD002525,4,8440.64,0.07,9031.48,ORD002525
INV002526,Invoice for order ORD002526,2,3225.23,0.07,3451.0,ORD002526
INV002527,Invoice for order ORD002527,3,109368.51,0.07,117024.31,ORD002527
INV002528,Invoice for order ORD002528,3,69924.31,0.07,74819.01,ORD002528
INV002529,Invoice for order ORD002529,3,104366.23,0.07,111671.87,ORD002529
INV002530,Invoice for order ORD002530,5,24085.81,0.07,25771.82,ORD002530
INV002531,Invoice for order ORD002531,5,87966.65,0.07,94124.32,ORD002531
INV002532,Invoice for order ORD002532,2,42776.95,0.07,45771.34,ORD002532
INV002533,Invoice for order ORD002533,2,43028.23,0.07,46040.21,ORD002533
INV002534,Invoice for order ORD002534,1,107528.7,0.07,115055.71,ORD002534
INV002535,Invoice for order ORD002535,5,70863.33,0.07,75823.76,ORD002535
INV002536,Invoice for order ORD002536,1,95128.61,0.07,101787.61,ORD002536
INV002537,Invoice for order ORD002537,5,53218.07,0.07,56943.33,ORD002537
INV002538,Invoice for order ORD002538,3,30530.22,0.07,32667.34,ORD002538
INV002539,Invoice for order ORD002539,2,37175.51,0.07,39777.8,ORD002539
INV002540,Invoice for order ORD002540,3,84026.64,0.07,89908.5,ORD002540
INV002541,Invoice for order ORD002541,4,82307.85,0.07,88069.4,ORD002541
INV002542,Invoice for order ORD002542,3,63060.4,0.07,67474.63,ORD002542
INV002543,Invoice for order ORD002543,4,68059.46,0.07,72823.62,ORD002543
INV002544,Invoice for order ORD002544,2,64052.71,0.07,68536.4,ORD002544
INV002545,Invoice for order ORD002545,2,87182.78,0.07,93285.57,ORD002545
INV002546,Invoice for order ORD002546,2,68095.99,0.07,72862.71,ORD002546
INV002547,Invoice for order ORD002547,1,9570.06,0.07,10239.96,ORD002547
INV002548,Invoice for order ORD002548,2,64797.57,0.07,69333.4,ORD002548
INV002549,Invoice for order ORD002549,2,100967.07,0.07,108034.76,ORD002549
INV002550,Invoice for order ORD002550,1,47220.34,0.07,50525.76,ORD002550
INV002551,Invoice for order ORD002551,4,83430.89,0.07,89271.05,ORD002551
INV002552,Invoice for order ORD002552,4,3140.01,0.07,3359.81,ORD002552
INV002553,Invoice for order ORD002553,2,57972.15,0.07,62030.2,ORD002553
INV002554,Invoice for order ORD002554,4,40043.88,0.07,42846.95,ORD002554
INV002555,Invoice for order ORD002555,2,79983.21,0.07,85582.03,ORD002555
INV002556,Invoice for order ORD002556,3,66524.88,0.07,71181.62,ORD002556
INV002557,Invoice for order ORD002557,1,8704.14,0.07,9313.43,ORD002557
INV002558,Invoice for order ORD002558,4,70920.02,0.07,75884.42,ORD002558
INV002559,Invoice for order ORD002559,4,78657.56,0.07,84163.59,ORD002559
INV002560,Invoice for order ORD002560,5,102806.4,0.07,110002.85,ORD002560
INV002561,Invoice for order ORD002561,1,66756.65,0.07,71429.62,ORD002561
INV002562,Invoice for order ORD002562,4,42836.69,0.07,45835.26,ORD002562
INV002563,Invoice for order ORD002563,5,31660.09,0.07,33876.3,ORD002563
INV002564,Invoice for order ORD002564,4,38564.03,0.07,41263.51,ORD002564
INV002565,Invoice for order ORD002565,5,65223.8,0.07,69789.47,ORD002565
INV002566,Invoice for order ORD002566,4,36046.83,0.07,38570.11,ORD002566
INV002567,Invoice for order ORD002567,1,91375.21,0.07,97771.47,ORD002567
